inlines,xlines,samples,operator,avg_peak_memory_usage
800,300,100,envelope,0.7285514831542969
800,300,100,gaussian-filter,0.28606719970703126
800,300,100,gst3d,5.413754272460937
800,300,200,envelope,1.356389617919922
800,300,200,gaussian-filter,0.4648651123046875
800,300,200,gst3d,10.820258331298827
800,300,300,envelope,1.9824676513671875
800,300,300,gaussian-filter,0.6437454223632812
800,300,300,gst3d,16.227174377441408
800,300,400,envelope,2.607550048828125
800,300,400,gaussian-filter,0.8225570678710937
800,300,400,gst3d,21.63497848510742
800,300,500,envelope,3.2333885192871095
800,300,500,gaussian-filter,1.0012611389160155
800,300,500,gst3d,27.041815948486327
800,300,600,envelope,3.859467315673828
800,300,600,gaussian-filter,1.1801025390625
800,300,600,gst3d,32.449345397949216
800,300,700,envelope,4.485224914550781
800,300,700,gaussian-filter,1.3590431213378906
800,300,700,gst3d,37.85623321533203
800,300,800,envelope,5.109368133544922
800,300,800,gaussian-filter,1.5377494812011718
800,300,800,gst3d,43.26390609741211
800,400,100,envelope,0.9336936950683594
800,400,100,gaussian-filter,0.3454704284667969
800,400,100,gst3d,7.192854309082032
800,400,200,envelope,1.7712295532226563
800,400,200,gaussian-filter,0.5840545654296875
800,400,200,gst3d,14.414463806152344
800,400,300,envelope,2.605462646484375
800,400,300,gaussian-filter,0.8225914001464844
800,400,300,gst3d,21.63554458618164
800,400,400,envelope,3.439319610595703
800,400,400,gaussian-filter,1.0607276916503907
800,400,400,gst3d,28.855208587646484
800,400,500,envelope,4.274658203125
800,400,500,gaussian-filter,1.2993141174316407
800,400,500,gst3d,36.077134704589845
800,400,600,envelope,5.110372161865234
800,400,600,gaussian-filter,1.5377578735351562
800,400,600,gst3d,43.29764938354492
800,400,700,envelope,5.942725372314453
800,400,700,gaussian-filter,1.77607421875
800,400,700,gst3d,50.519412231445315
800,400,800,envelope,6.775165557861328
800,400,800,gaussian-filter,2.0144699096679686
800,400,800,gst3d,57.739175415039064
800,500,100,envelope,1.1461822509765625
800,500,100,gaussian-filter,0.4051841735839844
800,500,100,gst3d,8.973133850097657
800,500,200,envelope,2.1869125366210938
800,500,200,gaussian-filter,0.703033447265625
800,500,200,gst3d,18.007657623291017
800,500,300,envelope,3.2337371826171877
800,500,300,gaussian-filter,1.0012680053710938
800,500,300,gst3d,27.041624450683592
800,500,400,envelope,4.274250793457031
800,500,400,gaussian-filter,1.2993492126464843
800,500,400,gst3d,36.077084350585935
800,500,500,envelope,5.319968414306641
800,500,500,gaussian-filter,1.5974601745605468
800,500,500,gst3d,45.111315155029295
800,500,600,envelope,6.355735778808594
800,500,600,gaussian-filter,1.8953018188476562
800,500,600,gst3d,54.14560546875
800,500,700,envelope,7.40626220703125
800,500,700,gaussian-filter,2.193276214599609
800,500,700,gst3d,63.18069000244141
800,500,800,envelope,8.447843933105469
800,500,800,gaussian-filter,2.491497039794922
800,500,800,gst3d,72.21487731933594
800,600,100,envelope,1.3524620056152343
800,600,100,gaussian-filter,0.4648895263671875
800,600,100,gst3d,10.752582550048828
800,600,200,envelope,2.6046875
800,600,200,gaussian-filter,0.8225563049316407
800,600,200,gst3d,21.600738525390625
800,600,300,envelope,3.8610130310058595
800,600,300,gaussian-filter,1.1801025390625
800,600,300,gst3d,32.449555206298825
800,600,400,envelope,5.109691619873047
800,600,400,gaussian-filter,1.537762451171875
800,600,400,gst3d,43.29745101928711
800,600,500,envelope,6.360399627685547
800,600,500,gaussian-filter,1.8953262329101563
800,600,500,gst3d,54.14555282592774
800,600,600,envelope,7.612684631347657
800,600,600,gaussian-filter,2.2531509399414062
800,600,600,gst3d,64.99418334960937
800,600,700,envelope,8.86376724243164
800,600,700,gaussian-filter,2.610509490966797
800,600,700,gst3d,75.84236450195313
800,600,800,envelope,10.114892578125
800,600,800,gaussian-filter,2.9681602478027345
800,600,800,gst3d,86.69159927368165
800,700,100,envelope,1.5621444702148437
800,700,100,gaussian-filter,0.5245834350585937
800,700,100,gst3d,12.532833862304688
800,700,200,envelope,3.0235389709472655
800,700,200,gaussian-filter,0.9416030883789063
800,700,200,gst3d,25.194513702392577
800,700,300,envelope,4.4875328063964846
800,700,300,gaussian-filter,1.3589347839355468
800,700,300,gst3d,37.85664443969726
800,700,400,envelope,5.944485473632812
800,700,400,gaussian-filter,1.7760795593261718
800,700,400,gst3d,50.519361114501955
800,700,500,envelope,7.404244232177734
800,700,500,gaussian-filter,2.1933006286621093
800,700,500,gst3d,63.180345153808595
800,700,600,envelope,8.861106872558594
800,700,600,gaussian-filter,2.610601043701172
800,700,600,gst3d,75.84262466430664
800,700,700,envelope,10.324401092529296
800,700,700,gaussian-filter,3.0278907775878907
800,700,700,gst3d,88.50500564575195
800,700,800,envelope,11.78598403930664
800,700,800,gaussian-filter,3.444866180419922
800,700,800,gst3d,101.16630630493164
800,800,100,envelope,1.7719825744628905
800,800,100,gaussian-filter,0.5840202331542969
800,800,100,gst3d,14.312241363525391
800,800,200,envelope,3.440221405029297
800,800,200,gaussian-filter,1.060704803466797
800,800,200,gst3d,28.78724822998047
800,800,300,envelope,5.1096435546875
800,800,300,gaussian-filter,1.5377471923828125
800,800,300,gst3d,43.26383819580078
800,800,400,envelope,6.779196929931641
800,800,400,gaussian-filter,2.0145164489746095
800,800,400,gst3d,57.73890380859375
800,800,500,envelope,8.445815277099609
800,800,500,gaussian-filter,2.4915016174316404
800,800,500,gst3d,72.21527633666992
800,800,600,envelope,10.11401824951172
800,800,600,gaussian-filter,2.9682266235351564
800,800,600,gst3d,86.69168624877929
800,800,700,envelope,11.784249877929687
800,800,700,gaussian-filter,3.4448226928710937
800,800,700,gst3d,101.16634368896484
800,800,800,envelope,13.451461791992188
800,800,800,gaussian-filter,3.921887969970703
800,800,800,gst3d,115.6418670654297
