volume,peak_memory_usage_avg,peak_memory_usage_std_dev,peak_memory_usage_min,peak_memory_usage_max,execution_time_avg,execution_time_std_dev,execution_time_min,execution_time_max,n_samples,peak_memory_usage_cv,execution_time_cv,peak_memory_usage_unit,execution_time_unit
98000000,22.050885264078776,0.0006674310444517471,22.049968719482422,22.051807403564453,77.8148450533549,6.0781310678981795,73.93390464782715,95.27150583267212,15,3.0267766416571144e-05,0.07811017375579966,gb,s
100000000,22.556123860677083,0.0007397602878190373,22.554828643798828,22.557415008544922,76.68464708328247,1.4695372561532973,75.59364652633667,79.66486954689026,15,3.279642780773555e-05,0.01916338292014728,gb,s
105000000,23.66740303039551,0.00037663407143284845,23.666805267333984,23.667949676513672,80.73010563850403,2.7497506068801782,78.11682271957397,89.92339158058167,30,1.591362055858625e-05,0.03406103070387525,gb,s
108000000,24.344456481933594,0.0006480467047753375,24.343769073486328,24.345687866210938,82.70799237887064,1.641683299026263,81.77941584587097,88.17962694168091,15,2.661988799200603e-05,0.019849149420844397,gb,s
112000000,25.214300367567276,0.02811229194970183,25.194393157958984,25.254314422607422,86.37144817246332,1.7381620677701763,84.77258682250977,91.78586745262146,45,0.0011149344435454648,0.020124266809785088,gb,s
120000000,27.05257600148519,0.010961218052995018,27.040550231933594,27.06402587890625,92.2025578935941,2.1019301466369664,90.51567077636719,98.4956407546997,60,0.00040518204448970947,0.022796874562446393,gb,s
125000000,28.195068359375,0.0002971181477677568,28.194602966308594,28.195301055908203,94.92766103744506,1.7847548816192251,94.07812261581421,98.11914348602295,5,1.0537947416217687e-05,0.018801209911989854,gb,s
126000000,28.39695930480957,0.0004176986889987546,28.396484375,28.39789581298828,96.39160470962524,1.9310387830575024,94.78547215461731,100.70392155647278,30,1.4709275190883177e-05,0.020033267304498743,gb,s
128000000,28.821652603149413,0.034539454901292205,28.786861419677734,28.85704803466797,98.84500151475271,1.7101255835979896,97.32128810882568,103.5780086517334,30,0.0011983856504299824,0.017301083083525997,gb,s
140000000,31.569822998046874,0.000586875522319298,31.569000244140625,31.57076644897461,107.21018478393555,2.6724088095938505,104.86404085159302,113.97406697273254,25,1.8589762836351857e-05,0.0249268184266229,gb,s
144000000,32.45777553982205,0.012131708940003592,32.44890594482422,32.475425720214844,111.11454909112719,4.276431952906506,108.7418577671051,133.72540378570557,45,0.00037376895792255835,0.03848669672771044,gb,s
147000000,33.12679799397787,0.0005038076298010324,33.1258544921875,33.127403259277344,111.81978096961976,2.908468000666567,108.16263818740845,119.11160683631897,15,1.5208461436345879e-05,0.02601031745408951,gb,s
150000000,33.833683013916016,0.0006239150333926325,33.8330078125,33.834781646728516,114.30482934316,2.2085565638359412,112.73043823242188,119.53336310386658,15,1.8440647834172e-05,0.01932163825909339,gb,s
160000000,36.07714157104492,0.00015217099293813298,36.076995849609375,36.077720642089844,122.80126714706421,3.1438697744894157,120.07362008094788,136.1443431377411,30,4.2179337472862205e-06,0.025601281220692808,gb,s
168000000,37.86979120427912,0.015099080256196839,37.85531997680664,37.88689041137695,128.23251983035695,2.4133025820758665,125.99579238891602,135.81391167640686,55,0.00039871041735478884,0.018819739214892637,gb,s
175000000,39.47318305969238,9.465182224580745e-05,39.473106384277344,39.47343063354492,131.89642469882966,1.3865819608300343,130.7054958343506,134.62090969085693,10,2.3978766065729356e-06,0.01051265767056336,gb,s
180000000,40.605255381266275,0.0001455414791922011,40.605133056640625,40.60567092895508,136.7943519115448,2.2613010926118173,135.34623193740845,143.3307511806488,15,3.5843015350015114e-06,0.016530661251818644,gb,s
192000000,43.28619350857205,0.01594621291843562,43.26355743408203,43.2984504699707,147.06238276693557,2.6968338427421013,145.1272976398468,157.36665034294128,45,0.00036839027934571704,0.018338026298785344,gb,s
196000000,44.20263557434082,0.00016796271811766688,44.20248031616211,44.20296096801758,149.3239595413208,3.8973644601630917,146.72171568870544,159.6639838218689,10,3.7998349178791397e-06,0.02610006104937645,gb,s
200000000,45.110982259114586,0.0006033111003571053,45.11006164550781,45.111907958984375,152.55287583669028,2.8650848249568024,150.566504240036,159.9393970966339,15,1.3373929587516518e-05,0.018780929623535322,gb,s
210000000,47.37530644734701,0.0005139012683139529,47.3744010925293,47.37595748901367,159.3321709950765,3.3410560371735474,157.0168969631195,168.23056197166443,30,1.0847450008267567e-05,0.020969123914572087,gb,s
216000000,48.73409805297852,0.0006324959028461986,48.73319625854492,48.73493957519531,163.59486083984376,2.0659565870816445,162.29095792770386,167.14877080917358,5,1.2978508438970522e-05,0.012628493196398,gb,s
224000000,50.51937713623047,0.00010794521821021603,50.51927185058594,50.519866943359375,171.61437629063923,3.509085283805573,166.65726685523987,180.00470614433289,30,2.13670920603655e-06,0.02044750189146582,gb,s
240000000,54.14553108215332,0.000547064948375552,54.1442756652832,54.146575927734375,182.7327334801356,2.820741188702515,180.50805735588074,190.68717741966248,30,1.0103602964859787e-05,0.015436430764109103,gb,s
245000000,55.27812805175781,0.0005991830096517155,55.27714538574219,55.27908706665039,184.62150853474935,2.145994457151477,182.99091029167175,189.04870462417603,15,1.0839422946643393e-05,0.01162375106878492,gb,s
252000000,56.86431999206543,0.0006366826366464879,56.86334991455078,56.86514663696289,191.046537065506,2.382254523466307,189.0390498638153,195.94406843185425,10,1.1196522472005775e-05,0.012469498584261069,gb,s
256000000,57.739017486572266,0.0002695895049625207,57.738826751708984,57.73965072631836,198.19481525421142,2.8637216678171016,196.05008268356323,204.33226323127747,15,4.6691044755864815e-06,0.014449024128829983,gb,s
280000000,63.18053466796875,0.0003459054793337636,63.180110931396484,63.18095779418945,211.9602426433563,2.2429760776807766,209.82837104797363,217.40196657180786,25,5.47487420218257e-06,0.010582060341640586,gb,s
288000000,64.99413299560547,0.000343455939722435,64.99361038208008,64.99471664428711,219.07714144388834,3.0079639108924834,216.77880597114563,227.45943188667297,15,5.284414513932473e-06,0.013730158660404584,gb,s
294000000,66.35305862426758,0.0005411070344015272,66.35259628295898,66.35416030883789,222.0040892839432,3.0185362042976167,219.93479347229004,229.17436265945435,10,8.154967466769134e-06,0.013596759474267655,gb,s
320000000,72.21499201456706,0.0006850995214484271,72.2140998840332,72.2159309387207,245.23860977490742,3.714721761642007,241.5731909275055,254.15619826316833,15,9.486943117160911e-06,0.015147377344259003,gb,s
336000000,75.84223709106445,0.0006238509994838409,75.84127044677734,75.84342193603516,255.3350400129954,3.3009788436484353,252.37946438789368,263.9000256061554,30,8.225640796101221e-06,0.012928029163096575,gb,s
384000000,86.69164530436198,0.00010091367036403275,86.69153594970703,86.69186401367188,294.92114372253417,4.529236132882023,290.8010368347168,306.5803737640381,15,1.1640530066044918e-06,0.015357448013775471,gb,s
392000000,88.50488891601563,0.00019631956381834745,88.50463485717773,88.50511932373047,296.99660716056826,3.123240944830303,294.09419894218445,304.5097584724426,15,2.21817761959613e-06,0.010516082909801572,gb,s
448000000,101.16632995605468,0.00022400612855122602,101.16609573364258,101.1668930053711,344.15391421318054,4.582562854513018,337.85331559181213,354.36939430236816,15,2.2142359878877817e-06,0.013315445982911076,gb,s
512000000,115.6418670654297,0.00045740272278902317,115.64113235473633,115.64225006103516,402.3044791698456,4.148549907219844,398.79160261154175,409.4858922958374,5,3.955338446154856e-06,0.010311965493847764,gb,s
