,inlines,xlines,samples,volume,inlines_x_xlines,inlines_x_samples,xlines_x_samples,diagonal_length,surface_area,log_inlines,log_xlines,log_samples,log_volume,inline_to_xlines_ratio,inlines_to_samples_ratio,xlines_to_samples_ratio,inlines_to_total_ratio,xlines_to_total_ratio,samples_to_total_ratio,mean_inlines_xlines,std_inlines_xlines,quadratic_interaction,log_volume_x_log_diagonal
409,300,200,100,6000000,60000,30000,20000,374.16573867739413,220000,8.228818690495881,7.643856189774724,6.643856189774724,22.516531070045332,1.5,3.0,2.0,0.5,0.3333333333333333,0.16666666666666666,250.0,229.13936293319264,36000000000000,133.463763441989
592,400,100,600,24000000,40000,240000,60000,728.0109889280518,680000,8.643856189774725,6.643856189774724,9.228818690495881,24.516531070045332,4.0,0.6666666666666666,0.16666666666666666,0.36363636363636365,0.09090909090909091,0.5454545454545454,250.0,229.13936293319264,576000000000000,161.60534341319234
775,500,100,300,15000000,50000,150000,30000,591.6079783099616,460000,8.965784284662087,6.643856189774724,8.228818690495881,23.838459164932694,5.0,1.6666666666666667,0.3333333333333333,0.5555555555555556,0.1111111111111111,0.3333333333333333,300.0,229.13936293319264,225000000000000,152.19743155047576
697,400,600,100,24000000,240000,40000,60000,728.0109889280518,680000,8.643856189774725,9.228818690495881,6.643856189774724,24.516531070045332,0.6666666666666666,4.0,6.0,0.36363636363636365,0.5454545454545454,0.09090909090909091,500.0,229.13936293319264,576000000000000,161.60534341319234
346,200,700,400,56000000,140000,80000,280000,830.6623862918075,1000000,7.643856189774724,9.451211111832329,8.643856189774725,25.73892349138178,0.2857142857142857,0.5,1.75,0.15384615384615385,0.5384615384615384,0.3076923076923077,450.0,229.13936293319264,3136000000000000,173.05376215621723
361,200,800,100,16000000,160000,20000,80000,830.6623862918075,520000,7.643856189774724,9.643856189774725,6.643856189774724,23.931568569324174,0.25,2.0,8.0,0.18181818181818182,0.7272727272727273,0.09090909090909091,500.0,229.13936293319264,256000000000000,160.90214404684482
1072,600,500,600,180000000,300000,360000,300000,984.8857801796105,1920000,9.228818690495881,8.965784284662087,9.228818690495881,27.423421665653848,1.2,1.0,0.8333333333333334,0.35294117647058826,0.29411764705882354,0.35294117647058826,550.0,229.13936293319264,32400000000000000,189.04446807324598
673,400,500,100,20000000,200000,40000,50000,648.074069840786,580000,8.643856189774725,8.965784284662087,6.643856189774724,24.253496664211536,0.8,4.0,5.0,0.4,0.5,0.1,450.0,229.13936293319264,400000000000000,157.05465366776156
1232,700,400,500,140000000,280000,350000,200000,948.6832980505138,1660000,9.451211111832329,8.643856189774725,8.965784284662087,27.06085158626914,1.75,1.4,0.8,0.4375,0.25,0.3125,550.0,229.13936293319264,19600000000000000,185.53267737906353
1063,600,500,300,90000000,300000,180000,150000,836.6600265340755,1260000,9.228818690495881,8.965784284662087,8.228818690495881,26.423421665653848,1.2,2.0,1.6666666666666667,0.42857142857142855,0.35714285714285715,0.21428571428571427,550.0,229.13936293319264,8100000000000000,177.84580744974232
382,200,800,800,128000000,160000,160000,640000,1148.9125293076058,1920000,7.643856189774724,9.643856189774725,9.643856189774725,26.931568569324174,0.25,0.25,1.0,0.1111111111111111,0.4444444444444444,0.4444444444444444,500.0,229.13936293319264,16384000000000000,189.79864475782966
856,500,400,600,120000000,200000,300000,240000,877.4964387392122,1480000,8.965784284662087,8.643856189774725,9.228818690495881,26.838459164932694,1.25,0.8333333333333334,0.6666666666666666,0.3333333333333333,0.26666666666666666,0.4,450.0,229.13936293319264,14400000000000000,181.916762050059
1255,700,500,600,210000000,350000,420000,300000,1048.8088481701516,2140000,9.451211111832329,8.965784284662087,9.228818690495881,27.645814086990296,1.4,1.1666666666666667,0.8333333333333334,0.3888888888888889,0.2777777777777778,0.3333333333333333,600.0,229.13936293319264,44100000000000000,192.31432864808394
322,200,600,400,48000000,120000,80000,240000,748.3314773547883,880000,7.643856189774724,9.228818690495881,8.643856189774725,25.516531070045332,0.3333333333333333,0.5,1.5,0.16666666666666666,0.5,0.3333333333333333,400.0,229.13936293319264,2304000000000000,168.89854901243746
1197,700,300,100,21000000,210000,70000,30000,768.1145747868608,620000,9.451211111832329,8.228818690495881,6.643856189774724,24.323885992102934,2.3333333333333335,7.0,3.0,0.6363636363636364,0.2727272727272727,0.09090909090909091,500.0,229.13936293319264,441000000000000,161.6380589419447
1000,600,200,600,72000000,120000,360000,120000,871.7797887081347,1200000,9.228818690495881,7.643856189774724,9.228818690495881,26.101493570766486,3.0,1.0,0.3333333333333333,0.42857142857142855,0.14285714285714285,0.42857142857142855,400.0,229.13936293319264,5184000000000000,176.75104752854608
400,300,100,600,18000000,30000,180000,60000,678.2329983125268,540000,8.228818690495881,6.643856189774724,9.228818690495881,24.101493570766486,3.0,0.5,0.16666666666666666,0.3,0.1,0.6,200.0,229.13936293319264,324000000000000,157.1649771730334
1473,800,700,100,56000000,560000,80000,70000,1067.707825203131,1420000,9.643856189774725,9.451211111832329,6.643856189774724,25.73892349138178,1.1428571428571428,8.0,7.0,0.5,0.4375,0.0625,750.0,229.13936293319264,3136000000000000,179.5085432621431
133,100,600,500,30000000,60000,50000,300000,787.4007874011811,820000,6.643856189774724,9.228818690495881,8.965784284662087,24.838459164932694,0.16666666666666666,0.2,1.2,0.08333333333333333,0.5,0.4166666666666667,350.0,229.13936293319264,900000000000000,165.67268591840912
1401,800,400,100,32000000,320000,80000,40000,900.0,880000,9.643856189774725,8.643856189774725,6.643856189774724,24.931568569324174,2.0,8.0,4.0,0.6153846153846154,0.3076923076923077,0.07692307692307693,600.0,229.13936293319264,1024000000000000,169.6220578418198
196,200,100,200,4000000,20000,40000,20000,300.0,160000,7.643856189774724,6.643856189774724,7.643856189774724,21.931568569324174,2.0,1.0,0.5,0.4,0.2,0.4,150.0,229.13936293319264,16000000000000,125.1658801040338
850,500,400,400,80000000,200000,200000,160000,754.983443527075,1120000,8.965784284662087,8.643856189774725,8.643856189774725,26.253496664211536,1.25,1.25,1.0,0.38461538461538464,0.3076923076923077,0.3076923076923077,450.0,229.13936293319264,6400000000000000,174.00868719938015
256,200,300,600,36000000,60000,120000,180000,700.0,720000,7.643856189774724,8.228818690495881,9.228818690495881,25.101493570766486,0.6666666666666666,0.3333333333333333,0.5,0.18181818181818182,0.2727272727272727,0.5454545454545454,250.0,229.13936293319264,1296000000000000,164.47773459879545
727,400,700,300,84000000,280000,120000,210000,860.2325267042627,1220000,8.643856189774725,9.451211111832329,8.228818690495881,26.323885992102934,0.5714285714285714,1.3333333333333333,2.3333333333333335,0.2857142857142857,0.5,0.21428571428571427,550.0,229.13936293319264,7056000000000000,177.90641748148437
559,300,800,300,72000000,240000,90000,240000,905.5385138137417,1140000,8.228818690495881,9.643856189774725,8.228818690495881,26.101493570766486,0.375,1.0,2.6666666666666665,0.21428571428571427,0.5714285714285714,0.21428571428571427,550.0,229.13936293319264,5184000000000000,177.74160542601524
1177,700,200,200,28000000,140000,140000,40000,754.983443527075,640000,9.451211111832329,7.643856189774724,7.643856189774724,24.73892349138178,3.5,3.5,1.0,0.6363636363636364,0.18181818181818182,0.18181818181818182,450.0,229.13936293319264,784000000000000,163.9700667122748
478,300,400,800,96000000,120000,240000,320000,943.3981132056604,1360000,8.228818690495881,8.643856189774725,9.643856189774725,26.516531070045332,0.75,0.375,0.5,0.2,0.26666666666666666,0.5333333333333333,350.0,229.13936293319264,9216000000000000,181.65276377997913
37,100,200,500,10000000,20000,50000,100000,547.7225575051662,340000,6.643856189774724,7.643856189774724,8.965784284662087,23.253496664211536,0.5,0.2,0.4,0.125,0.25,0.625,150.0,229.13936293319264,100000000000000,146.67359171589615
106,100,500,400,20000000,50000,40000,200000,648.074069840786,580000,6.643856189774724,8.965784284662087,8.643856189774725,24.253496664211536,0.2,0.25,1.25,0.1,0.5,0.4,300.0,229.13936293319264,400000000000000,157.05465366776156
85,100,400,500,20000000,40000,50000,200000,648.074069840786,580000,6.643856189774724,8.643856189774725,8.965784284662087,24.253496664211536,0.25,0.2,0.8,0.1,0.4,0.5,250.0,229.13936293319264,400000000000000,157.05465366776156
511,300,600,300,54000000,180000,90000,180000,734.8469228349534,900000,8.228818690495881,9.228818690495881,8.228818690495881,25.686456071487644,0.5,1.0,2.0,0.25,0.5,0.25,450.0,229.13936293319264,2916000000000000,169.55686450214046
427,300,200,700,42000000,60000,210000,140000,787.4007874011811,820000,8.228818690495881,7.643856189774724,9.451211111832329,25.323885992102934,1.5,0.42857142857142855,0.2857142857142857,0.25,0.16666666666666666,0.5833333333333334,250.0,229.13936293319264,1764000000000000,168.910486046836
1220,700,400,100,28000000,280000,70000,40000,812.403840463596,780000,9.451211111832329,8.643856189774725,6.643856189774724,24.73892349138178,1.75,7.0,4.0,0.5833333333333334,0.3333333333333333,0.08333333333333333,550.0,229.13936293319264,784000000000000,165.78115973863453
1245,700,500,200,70000000,350000,140000,100000,883.1760866327846,1180000,9.451211111832329,8.965784284662087,7.643856189774724,26.06085158626914,1.4,3.5,2.5,0.5,0.35714285714285715,0.14285714285714285,600.0,229.13936293319264,4900000000000000,176.8139192256871
664,400,400,600,96000000,160000,240000,240000,824.6211251235321,1280000,8.643856189774725,8.643856189774725,9.228818690495881,26.516531070045332,1.0,0.6666666666666666,0.6666666666666666,0.2857142857142857,0.2857142857142857,0.42857142857142855,400.0,229.13936293319264,9216000000000000,178.08862843738208
286,200,400,800,64000000,80000,160000,320000,916.515138991168,1120000,7.643856189774724,8.643856189774725,9.643856189774725,25.931568569324174,0.5,0.25,0.5,0.14285714285714285,0.2857142857142857,0.5714285714285714,300.0,229.13936293319264,4096000000000000,176.8965795066965
154,100,700,400,28000000,70000,40000,280000,812.403840463596,780000,6.643856189774724,9.451211111832329,8.643856189774725,24.73892349138178,0.14285714285714285,0.25,1.75,0.08333333333333333,0.5833333333333334,0.3333333333333333,400.0,229.13936293319264,784000000000000,165.78115973863453
721,400,700,100,28000000,280000,40000,70000,812.403840463596,780000,8.643856189774725,9.451211111832329,6.643856189774724,24.73892349138178,0.5714285714285714,4.0,7.0,0.3333333333333333,0.5833333333333334,0.08333333333333333,550.0,229.13936293319264,784000000000000,165.78115973863453
1144,600,800,600,288000000,480000,360000,480000,1166.19037896906,2640000,9.228818690495881,9.643856189774725,9.228818690495881,28.101493570766486,0.75,1.0,1.3333333333333333,0.3,0.4,0.3,700.0,229.13936293319264,82944000000000000,198.4627167236927
1165,700,100,500,35000000,70000,350000,50000,866.0254037844386,940000,9.451211111832329,6.643856189774724,8.965784284662087,25.06085158626914,7.0,1.4,0.2,0.5384615384615384,0.07692307692307693,0.38461538461538464,400.0,229.13936293319264,1225000000000000,169.53837206440093
535,300,700,300,63000000,210000,90000,210000,818.535277187245,1020000,8.228818690495881,9.451211111832329,8.228818690495881,25.90884849282409,0.42857142857142855,1.0,2.3333333333333335,0.23076923076923078,0.5384615384615384,0.23076923076923078,500.0,229.13936293319264,3969000000000000,173.81566202679855
124,100,600,200,12000000,60000,20000,120000,640.3124237432849,400000,6.643856189774724,9.228818690495881,7.643856189774724,23.516531070045332,0.16666666666666666,0.5,3.0,0.1111111111111111,0.6666666666666666,0.2222222222222222,350.0,229.13936293319264,144000000000000,151.99949220775304
1323,700,800,700,392000000,560000,490000,560000,1272.7922061357856,3220000,9.451211111832329,9.643856189774725,9.451211111832329,28.54627841343938,0.875,1.0,1.1428571428571428,0.3181818181818182,0.36363636363636365,0.3181818181818182,750.0,229.13936293319264,153664000000000000,204.09886025938067
1188,700,200,600,84000000,140000,420000,120000,943.3981132056604,1360000,9.451211111832329,7.643856189774724,9.228818690495881,26.323885992102934,3.5,1.1666666666666667,0.3333333333333333,0.4666666666666667,0.13333333333333333,0.4,450.0,229.13936293319264,7056000000000000,180.33303946368733
619,400,200,700,56000000,80000,280000,140000,830.6623862918075,1000000,8.643856189774725,7.643856189774724,9.451211111832329,25.73892349138178,2.0,0.5714285714285714,0.2857142857142857,0.3076923076923077,0.15384615384615385,0.5384615384615384,300.0,229.13936293319264,3136000000000000,173.05376215621723
847,500,400,300,60000000,200000,150000,120000,707.1067811865476,940000,8.965784284662087,8.643856189774725,8.228818690495881,25.838459164932694,1.25,1.6666666666666667,1.3333333333333333,0.4166666666666667,0.3333333333333333,0.25,450.0,229.13936293319264,3600000000000000,169.56734042249263
763,400,800,700,224000000,320000,280000,560000,1135.7816691600547,2320000,8.643856189774725,9.643856189774725,9.451211111832329,27.73892349138178,0.5,0.5714285714285714,1.1428571428571428,0.21052631578947367,0.42105263157894735,0.3684210526315789,600.0,229.13936293319264,50176000000000000,195.16985770255872
1258,700,500,700,245000000,350000,490000,350000,1109.0536506409417,2380000,9.451211111832329,8.965784284662087,9.451211111832329,27.868206508326743,1.4,1.0,0.7142857142857143,0.3684210526315789,0.2631578947368421,0.3684210526315789,600.0,229.13936293319264,60025000000000000,195.41642402878156
13,100,100,500,5000000,10000,50000,50000,519.6152422706632,220000,6.643856189774724,6.643856189774724,8.965784284662087,22.253496664211536,1.0,0.2,0.2,0.14285714285714285,0.14285714285714285,0.7142857142857143,100.0,229.13936293319264,25000000000000,139.19587244063456
769,500,100,100,5000000,50000,50000,10000,519.6152422706632,220000,8.965784284662087,6.643856189774724,6.643856189774724,22.253496664211536,5.0,5.0,1.0,0.7142857142857143,0.14285714285714285,0.14285714285714285,300.0,229.13936293319264,25000000000000,139.19587244063456
1425,800,500,100,40000000,400000,80000,50000,948.6832980505138,1060000,9.643856189774725,8.965784284662087,6.643856189774724,25.253496664211536,1.6,8.0,5.0,0.5714285714285714,0.35714285714285715,0.07142857142857142,650.0,229.13936293319264,1600000000000000,173.14121968252448
301,200,500,500,50000000,100000,100000,250000,734.8469228349534,900000,7.643856189774724,8.965784284662087,8.965784284662087,25.575424759098897,0.4,0.4,1.0,0.16666666666666666,0.4166666666666667,0.4166666666666667,350.0,229.13936293319264,2500000000000000,168.82394435395813
679,400,500,300,60000000,200000,120000,150000,707.1067811865476,940000,8.643856189774725,8.965784284662087,8.228818690495881,25.838459164932694,0.8,1.3333333333333333,1.6666666666666667,0.3333333333333333,0.4166666666666667,0.25,450.0,229.13936293319264,3600000000000000,169.56734042249263
1297,700,700,600,294000000,490000,420000,420000,1157.5836902790224,2660000,9.451211111832329,9.451211111832329,9.228818690495881,28.13124091416054,1.0,1.1666666666666667,1.1666666666666667,0.35,0.35,0.3,700.0,229.13936293319264,86436000000000000,198.46459883853973
640,400,300,600,72000000,120000,240000,180000,781.0249675906655,1080000,8.643856189774725,8.228818690495881,9.228818690495881,26.101493570766486,1.3333333333333333,0.6666666666666666,0.5,0.3076923076923077,0.23076923076923078,0.46153846153846156,350.0,229.13936293319264,5184000000000000,173.88519203139109
1284,700,700,100,49000000,490000,70000,70000,994.98743710662,1260000,9.451211111832329,9.451211111832329,6.643856189774724,25.54627841343938,1.0,7.0,7.0,0.4666666666666667,0.4666666666666667,0.06666666666666667,700.0,229.13936293319264,2401000000000000,176.36472731217432
514,300,600,400,72000000,180000,120000,240000,781.0249675906655,1080000,8.228818690495881,9.228818690495881,8.643856189774725,26.101493570766486,0.5,0.75,1.5,0.23076923076923078,0.46153846153846156,0.3076923076923077,450.0,229.13936293319264,5184000000000000,173.88519203139109
295,200,500,300,30000000,100000,60000,150000,616.4414002968977,620000,7.643856189774724,8.965784284662087,8.228818690495881,24.838459164932694,0.4,0.6666666666666666,1.6666666666666667,0.2,0.5,0.3,350.0,229.13936293319264,900000000000000,159.60160991043807
877,500,500,500,125000000,250000,250000,250000,866.0254037844386,1500000,8.965784284662087,8.965784284662087,8.965784284662087,26.897352853986263,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,500.0,229.13936293319264,15625000000000000,181.96242853156275
646,400,300,800,96000000,120000,320000,240000,943.3981132056604,1360000,8.643856189774725,8.228818690495881,9.643856189774725,26.516531070045332,1.3333333333333333,0.5,0.375,0.26666666666666666,0.2,0.5333333333333333,350.0,229.13936293319264,9216000000000000,181.65276377997913
184,100,800,600,48000000,80000,60000,480000,1004.987562112089,1240000,6.643856189774724,9.643856189774725,9.228818690495881,25.516531070045332,0.125,0.16666666666666666,1.3333333333333333,0.06666666666666667,0.5333333333333333,0.4,450.0,229.13936293319264,2304000000000000,176.41427843741042
142,100,600,800,48000000,60000,80000,480000,1004.987562112089,1240000,6.643856189774724,9.228818690495881,9.643856189774725,25.516531070045332,0.16666666666666666,0.125,0.75,0.06666666666666667,0.4,0.5333333333333333,350.0,229.13936293319264,2304000000000000,176.41427843741042
97,100,500,100,5000000,50000,10000,50000,519.6152422706632,220000,6.643856189774724,8.965784284662087,6.643856189774724,22.253496664211536,0.2,1.0,5.0,0.14285714285714285,0.7142857142857143,0.14285714285714285,300.0,229.13936293319264,25000000000000,139.19587244063456
802,500,200,400,40000000,100000,200000,80000,670.820393249937,760000,8.965784284662087,7.643856189774724,8.643856189774725,25.253496664211536,2.5,1.25,0.5,0.45454545454545453,0.18181818181818182,0.36363636363636365,350.0,229.13936293319264,1600000000000000,164.40003683212797
982,600,100,800,48000000,60000,480000,80000,1004.987562112089,1240000,9.228818690495881,6.643856189774724,9.643856189774725,25.516531070045332,6.0,0.75,0.125,0.4,0.06666666666666667,0.5333333333333333,350.0,229.13936293319264,2304000000000000,176.41427843741042
601,400,200,100,8000000,80000,40000,20000,458.257569495584,280000,8.643856189774725,7.643856189774724,6.643856189774724,22.931568569324174,2.0,4.0,2.0,0.5714285714285714,0.2857142857142857,0.14285714285714285,300.0,229.13936293319264,64000000000000,140.56159967960087
1356,800,200,200,32000000,160000,160000,40000,848.5281374238571,720000,9.643856189774725,7.643856189774724,7.643856189774724,24.931568569324174,4.0,4.0,1.0,0.6666666666666666,0.16666666666666666,0.16666666666666666,500.0,229.13936293319264,1024000000000000,168.15547839788312
82,100,400,400,16000000,40000,40000,160000,574.4562646538029,480000,6.643856189774724,8.643856189774725,8.643856189774725,23.931568569324174,0.25,0.25,1.0,0.1111111111111111,0.4444444444444444,0.4444444444444444,250.0,229.13936293319264,256000000000000,152.08902460525113
1194,700,200,800,112000000,140000,560000,160000,1081.6653826391969,1720000,9.451211111832329,7.643856189774724,9.643856189774725,26.73892349138178,3.5,0.875,0.25,0.4117647058823529,0.11764705882352941,0.47058823529411764,450.0,229.13936293319264,12544000000000000,186.8297042391929
691,400,500,700,140000000,200000,280000,350000,948.6832980505138,1660000,8.643856189774725,8.965784284662087,9.451211111832329,27.06085158626914,0.8,0.5714285714285714,0.7142857142857143,0.25,0.3125,0.4375,450.0,229.13936293319264,19600000000000000,185.53267737906353
781,500,100,500,25000000,50000,250000,50000,714.142842854285,700000,8.965784284662087,6.643856189774724,8.965784284662087,24.575424759098897,5.0,1.0,0.2,0.45454545454545453,0.09090909090909091,0.45454545454545453,300.0,229.13936293319264,625000000000000,161.5215443168136
1135,600,800,300,144000000,480000,180000,240000,1044.030650891055,1800000,9.228818690495881,9.643856189774725,8.228818690495881,27.101493570766486,0.75,2.0,2.6666666666666665,0.35294117647058826,0.47058823529411764,0.17647058823529413,700.0,229.13936293319264,20736000000000000,188.40420352103857
865,500,500,100,25000000,250000,50000,50000,714.142842854285,700000,8.965784284662087,8.965784284662087,6.643856189774724,24.575424759098897,1.0,5.0,5.0,0.45454545454545453,0.45454545454545453,0.09090909090909091,500.0,229.13936293319264,625000000000000,161.5215443168136
487,300,500,300,45000000,150000,90000,150000,655.7438524302,780000,8.228818690495881,8.965784284662087,8.228818690495881,25.423421665653848,0.6,1.0,1.6666666666666667,0.2727272727272727,0.45454545454545453,0.2727272727272727,400.0,229.13936293319264,2025000000000000,164.92921255803628
1515,800,800,700,448000000,640000,560000,560000,1330.413469565007,3520000,9.643856189774725,9.643856189774725,9.451211111832329,28.73892349138178,1.0,1.1428571428571428,1.1428571428571428,0.34782608695652173,0.34782608695652173,0.30434782608695654,800.0,229.13936293319264,200704000000000000,206.7477125955091
415,300,200,300,18000000,60000,90000,60000,469.041575982343,420000,8.228818690495881,7.643856189774724,8.228818690495881,24.101493570766486,1.5,1.0,0.6666666666666666,0.375,0.25,0.375,250.0,229.13936293319264,324000000000000,148.292179396723
187,100,800,700,56000000,80000,70000,560000,1067.707825203131,1420000,6.643856189774724,9.643856189774725,9.451211111832329,25.73892349138178,0.125,0.14285714285714285,1.1428571428571428,0.0625,0.5,0.4375,450.0,229.13936293319264,3136000000000000,179.5085432621431
406,300,100,800,24000000,30000,240000,80000,860.2325267042627,700000,8.228818690495881,6.643856189774724,9.643856189774725,24.516531070045332,3.0,0.375,0.125,0.25,0.08333333333333333,0.6666666666666666,200.0,229.13936293319264,576000000000000,165.691654076216
385,300,100,100,3000000,30000,30000,10000,331.66247903554,140000,8.228818690495881,6.643856189774724,6.643856189774724,21.516531070045332,3.0,3.0,1.0,0.6,0.2,0.2,200.0,229.13936293319264,9000000000000,124.94925863546828
1449,800,600,100,48000000,480000,80000,60000,1004.987562112089,1240000,9.643856189774725,9.228818690495881,6.643856189774724,25.516531070045332,1.3333333333333333,8.0,6.0,0.5333333333333333,0.4,0.06666666666666667,700.0,229.13936293319264,2304000000000000,176.41427843741042
25,100,200,100,2000000,20000,10000,20000,244.94897427831782,100000,6.643856189774724,7.643856189774724,6.643856189774724,20.931568569324174,0.5,1.0,2.0,0.25,0.5,0.25,150.0,229.13936293319264,4000000000000,115.23088243076079
979,600,100,700,42000000,60000,420000,70000,927.3618495495704,1100000,9.228818690495881,6.643856189774724,9.451211111832329,25.323885992102934,6.0,0.8571428571428571,0.14285714285714285,0.42857142857142855,0.07142857142857142,0.5,350.0,229.13936293319264,1764000000000000,173.04878904990613
1410,800,400,400,128000000,320000,320000,160000,979.7958971132713,1600000,9.643856189774725,8.643856189774725,8.643856189774725,26.931568569324174,2.0,2.0,1.0,0.5,0.25,0.25,600.0,229.13936293319264,16384000000000000,185.51445768348705
193,200,100,100,2000000,20000,20000,10000,244.94897427831782,100000,7.643856189774724,6.643856189774724,6.643856189774724,20.931568569324174,2.0,2.0,1.0,0.5,0.25,0.25,150.0,229.13936293319264,4000000000000,115.23088243076079
901,500,600,500,150000000,300000,250000,300000,927.3618495495704,1700000,8.965784284662087,9.228818690495881,8.965784284662087,27.160387259820055,0.8333333333333334,1.0,1.2,0.3125,0.375,0.3125,550.0,229.13936293319264,22500000000000000,185.59837644601788
43,100,200,700,14000000,20000,70000,140000,734.8469228349534,460000,6.643856189774724,7.643856189774724,9.451211111832329,23.73892349138178,0.5,0.14285714285714285,0.2857142857142857,0.1,0.2,0.7,150.0,229.13936293319264,196000000000000,156.701158877375
469,300,400,500,60000000,120000,150000,200000,707.1067811865476,940000,8.228818690495881,8.643856189774725,8.965784284662087,25.838459164932694,0.75,0.6,0.8,0.25,0.3333333333333333,0.4166666666666667,350.0,229.13936293319264,3600000000000000,169.56734042249263
121,100,600,100,6000000,60000,10000,60000,616.4414002968977,260000,6.643856189774724,9.228818690495881,6.643856189774724,22.516531070045332,0.16666666666666666,1.0,6.0,0.125,0.75,0.125,350.0,229.13936293319264,36000000000000,144.6818655100489
1138,600,800,400,192000000,480000,240000,320000,1077.0329614269008,2080000,9.228818690495881,9.643856189774725,8.643856189774725,27.516531070045332,0.75,1.5,2.0,0.3333333333333333,0.4444444444444444,0.2222222222222222,700.0,229.13936293319264,36864000000000000,192.1450012039835
1398,800,300,800,192000000,240000,640000,240000,1170.4699910719626,2240000,9.643856189774725,8.228818690495881,9.643856189774725,27.516531070045332,2.6666666666666665,1.0,0.375,0.42105263157894735,0.15789473684210525,0.42105263157894735,550.0,229.13936293319264,36864000000000000,194.43221143259794
1446,800,500,800,320000000,400000,640000,400000,1236.9316876852981,2880000,9.643856189774725,8.965784284662087,9.643856189774725,28.253496664211536,1.6,1.0,0.625,0.38095238095238093,0.23809523809523808,0.38095238095238093,650.0,229.13936293319264,102400000000000000,201.19872337378072
649,400,400,100,16000000,160000,40000,40000,574.4562646538029,480000,8.643856189774725,8.643856189774725,6.643856189774724,23.931568569324174,1.0,4.0,4.0,0.4444444444444444,0.4444444444444444,0.1111111111111111,400.0,229.13936293319264,256000000000000,152.08902460525113
838,500,300,800,120000000,150000,400000,240000,989.9494936611666,1580000,8.965784284662087,8.228818690495881,9.643856189774725,26.838459164932694,1.6666666666666667,0.625,0.375,0.3125,0.1875,0.5,400.0,229.13936293319264,14400000000000000,185.1495004625695
1380,800,300,200,48000000,240000,160000,60000,877.4964387392122,920000,9.643856189774725,8.228818690495881,7.643856189774724,25.516531070045332,2.6666666666666665,4.0,1.5,0.6153846153846154,0.23076923076923078,0.15384615384615385,550.0,229.13936293319264,2304000000000000,172.9564533673934
1308,700,800,200,112000000,560000,140000,160000,1081.6653826391969,1720000,9.451211111832329,9.643856189774725,7.643856189774724,26.73892349138178,0.875,3.5,4.0,0.4117647058823529,0.47058823529411764,0.11764705882352941,750.0,229.13936293319264,12544000000000000,186.8297042391929
1012,600,300,200,36000000,180000,120000,60000,700.0,720000,9.228818690495881,8.228818690495881,7.643856189774724,25.101493570766486,2.0,3.0,1.5,0.5454545454545454,0.2727272727272727,0.18181818181818182,450.0,229.13936293319264,1296000000000000,164.47773459879545
709,400,600,500,120000000,240000,200000,300000,877.4964387392122,1480000,8.643856189774725,9.228818690495881,8.965784284662087,26.838459164932694,0.6666666666666666,0.8,1.2,0.26666666666666666,0.4,0.3333333333333333,500.0,229.13936293319264,14400000000000000,181.916762050059
622,400,200,800,64000000,80000,320000,160000,916.515138991168,1120000,8.643856189774725,7.643856189774724,9.643856189774725,25.931568569324174,2.0,0.5,0.25,0.2857142857142857,0.14285714285714285,0.5714285714285714,300.0,229.13936293319264,4096000000000000,176.8965795066965
637,400,300,500,60000000,120000,200000,150000,707.1067811865476,940000,8.643856189774725,8.228818690495881,8.965784284662087,25.838459164932694,1.3333333333333333,0.8,0.6,0.3333333333333333,0.25,0.4166666666666667,350.0,229.13936293319264,3600000000000000,169.56734042249263
886,500,500,800,200000000,250000,400000,400000,1067.707825203131,2100000,8.965784284662087,8.965784284662087,9.643856189774725,27.575424759098897,1.0,0.625,0.625,0.2777777777777778,0.2777777777777778,0.4444444444444444,500.0,229.13936293319264,40000000000000000,192.31668061013133
1389,800,300,500,120000000,240000,400000,150000,989.9494936611666,1580000,9.643856189774725,8.228818690495881,8.965784284662087,26.838459164932694,2.6666666666666665,1.6,0.6,0.5,0.1875,0.3125,550.0,229.13936293319264,14400000000000000,185.1495004625695
754,400,800,400,128000000,320000,160000,320000,979.7958971132713,1600000,8.643856189774725,9.643856189774725,8.643856189774725,26.931568569324174,0.5,1.0,2.0,0.25,0.5,0.25,600.0,229.13936293319264,16384000000000000,185.51445768348705
1485,800,700,500,280000000,560000,400000,350000,1174.7340124470732,2620000,9.643856189774725,9.451211111832329,8.965784284662087,28.06085158626914,1.1428571428571428,1.6,1.4,0.4,0.35,0.25,750.0,229.13936293319264,78400000000000000,198.38034113403268
1392,800,300,600,144000000,240000,480000,180000,1044.030650891055,1800000,9.643856189774725,8.228818690495881,9.228818690495881,27.101493570766486,2.6666666666666665,1.3333333333333333,0.5,0.47058823529411764,0.17647058823529413,0.35294117647058826,550.0,229.13936293319264,20736000000000000,188.40420352103857
910,500,600,800,240000000,300000,400000,480000,1118.033988749895,2360000,8.965784284662087,9.228818690495881,9.643856189774725,27.838459164932694,0.8333333333333334,0.625,0.75,0.2631578947368421,0.3157894736842105,0.42105263157894735,550.0,229.13936293319264,57600000000000000,195.43213792196622
1051,600,400,700,168000000,240000,420000,280000,1004.987562112089,1880000,9.228818690495881,8.643856189774725,9.451211111832329,27.323885992102934,1.5,0.8571428571428571,0.5714285714285714,0.35294117647058826,0.23529411764705882,0.4117647058823529,500.0,229.13936293319264,28224000000000000,188.90983332219625
