,avg_peak_memory_usage
917,15.764250183105469
1192,22.05083770751953
1354,3.633644866943359
1465,64.99418334960937
1070,33.833832550048825
701,10.828418731689453
1256,47.37519989013672
494,16.917939758300783
410,1.4470718383789063
593,5.417560577392578
776,3.418804931640625
698,5.417655181884766
347,12.621207427978515
362,3.6332611083984374
1040,16.240858459472655
674,4.529389953613281
1209,23.66731185913086
1007,21.6007438659668
383,28.788026428222658
857,27.063496398925782
1238,44.20258102416992
323,10.828904724121093
1103,64.99417572021484
971,5.417751312255859
401,4.083720397949219
1082,8.085599517822265
134,6.751043701171875
1402,7.192854309082032
197,0.9976997375488281
851,18.04952163696289
257,8.135801696777344
728,18.93778839111328
560,16.22724151611328
1142,54.14577713012695
479,21.635179138183595
38,2.307569885253906
107,4.529415893554687
86,4.529179382324219
512,12.188443756103515
428,9.478055572509765
1195,25.194857025146483
1022,20.292051696777342
665,21.6524169921875
287,14.414624786376953
155,6.3044281005859375
722,6.304480743408203
1109,18.90797119140625
1127,75.8422966003418
536,14.208019256591797
125,2.749852752685547
1154,1.6623275756835938
620,12.621051788330078
848,13.543267059326173
764,50.51936645507813
1241,50.519386291503906
14,1.2167129516601562
770,1.2167922973632812
1366,18.00712356567383
302,11.278992462158204
680,13.543212890625
1306,12.532777404785156
641,16.240779876708984
515,16.24069747924805
296,6.793356323242188
878,28.195068359375
647,21.635007476806642
185,10.752537536621094
143,10.752513122558593
98,1.2166427612304687
803,9.036608123779297
983,10.752715301513671
602,1.8973403930664063
1360,10.820893859863281
83,3.6411361694335938
1160,4.748577880859375
692,31.569926452636718
782,5.640590667724609
866,5.640898895263672
488,10.168404388427735
1298,66.35281677246094
416,4.109087371826172
188,12.532996368408202
407,5.413608551025391
386,0.771038818359375
1450,10.752582550048828
26,0.54840087890625
980,9.41900634765625
1426,8.973133850097657
194,0.5483734130859375
902,33.833464813232425
44,3.1919601440429686
470,13.542554473876953
122,1.4397720336914062
1139,43.29728622436524
1399,43.26390609741211
1212,28.396895599365234
650,3.6411537170410155
839,27.041937255859374
1324,88.5047592163086
1312,37.855889892578126
1013,8.136054992675781
710,27.06349105834961
623,14.414570617675782
638,13.542898559570313
887,45.11113662719727
1393,32.449345397949216
755,28.855776214599608
1486,63.180345153808595
1396,37.85623321533203
911,54.14533386230469
1052,37.88617477416992
809,13.521932983398438
605,3.6588592529296875
485,6.793295288085938
131,5.417379760742188
653,7.244012451171875
1215,33.12657089233399
572,37.85620956420898
929,47.375423431396484
779,4.529777526855469
317,5.442675018310547
161,9.419038391113281
1169,9.418946075439454
5,0.5485153198242188
1345,10.753083801269531
1468,75.84236450195313
149,3.191625213623047
1287,22.051052856445313
242,1.4473655700683594
617,10.828496551513672
104,3.4189918518066404
791,8.973190307617188
1100,56.864295959472656
275,7.243242645263672
1019,16.24079360961914
1441,54.14560546875
158,7.862020111083984
1037,10.828649139404297
794,2.3074501037597654
725,12.621277618408204
41,2.7500213623046874
947,36.07710418701172
266,1.8973052978515625
1163,6.305528259277343
821,6.793931579589843
500,23.667311096191405
986,2.7499237060546875
1498,14.312241363525391
404,4.747921752929687
920,23.667111206054688
1462,54.14555282592774
959,72.2148223876953
731,25.253341674804688
164,10.976145172119141
1091,32.47476806640625
152,4.748094177246093
1390,27.041815948486327
524,28.397108459472655
1369,21.60095672607422
569,32.449127960205075
1510,72.21527633666992
563,21.634745788574218
509,8.135916900634765
176,5.413542175292969
146,1.6623703002929688
1034,5.417186737060547
707,21.65234832763672
758,36.077100372314455
65,4.083385467529297
941,18.007344818115236
1411,28.855208587646484
482,3.4186378479003907
830,16.917439270019532
1363,14.414565277099609
575,43.263973236083984
1157,3.1920021057128904
881,33.8337516784668
1259,55.27815628051758
1031,32.44931259155273
773,2.3074134826660155
926,39.47319564819336
449,12.188174438476562
392,2.088836669921875
455,16.22748794555664
1079,54.14528198242188
299,9.036388397216797
1118,47.37513275146485
263,10.820722198486328
1408,21.63554458618164
992,8.13607177734375
644,18.937584686279298
1432,27.041624450683592
365,7.227618408203125
1519,115.6418670654297
62,3.4189964294433595
566,27.041141510009766
215,3.633641815185547
320,8.135667419433593
812,15.764678192138671
1046,27.06345138549805
1339,7.1934349060058596
308,15.764328002929688
