inlines,xlines,samples,volume,inlines_x_xlines,inlines_x_samples,xlines_x_samples,diagonal_length,surface_area,log_inlines,log_xlines,log_samples,log_volume,inline_to_xlines_ratio,inlines_to_samples_ratio,xlines_to_samples_ratio,inlines_to_total_ratio,xlines_to_total_ratio,samples_to_total_ratio,mean_inlines_xlines,std_inlines_xlines,quadratic_interaction,log_volume_x_log_diagonal
400,300,800,96000000,120000,320000,240000,943.3981132056604,1360000,8.643856189774725,8.228818690495881,9.643856189774725,26.516531070045332,1.3333333333333333,0.5,0.375,0.26666666666666666,0.2,0.5333333333333333,350.0,229.13936293319264,9216000000000000,181.65276377997913
400,400,100,16000000,160000,40000,40000,574.4562646538029,480000,8.643856189774725,8.643856189774725,6.643856189774724,23.931568569324174,1.0,4.0,4.0,0.4444444444444444,0.4444444444444444,0.1111111111111111,400.0,229.13936293319264,256000000000000,152.08902460525113
400,400,200,32000000,160000,80000,80000,600.0,640000,8.643856189774725,8.643856189774725,7.643856189774724,24.931568569324174,1.0,2.0,2.0,0.4,0.4,0.2,400.0,229.13936293319264,1024000000000000,159.52700835769485
400,400,300,48000000,160000,120000,120000,640.3124237432849,800000,8.643856189774725,8.643856189774725,8.228818690495881,25.516531070045332,1.0,1.3333333333333333,1.3333333333333333,0.36363636363636365,0.36363636363636365,0.2727272727272727,400.0,229.13936293319264,2304000000000000,164.92652568518335
400,400,400,64000000,160000,160000,160000,692.8203230275509,960000,8.643856189774725,8.643856189774725,8.643856189774725,25.931568569324174,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,400.0,229.13936293319264,4096000000000000,169.64984569050375
400,400,500,80000000,160000,200000,200000,754.983443527075,1120000,8.643856189774725,8.643856189774725,8.965784284662087,26.253496664211536,1.0,0.8,0.8,0.3076923076923077,0.3076923076923077,0.38461538461538464,400.0,229.13936293319264,6400000000000000,174.00868719938015
400,400,600,96000000,160000,240000,240000,824.6211251235321,1280000,8.643856189774725,8.643856189774725,9.228818690495881,26.516531070045332,1.0,0.6666666666666666,0.6666666666666666,0.2857142857142857,0.2857142857142857,0.42857142857142855,400.0,229.13936293319264,9216000000000000,178.08862843738208
400,400,700,112000000,160000,280000,280000,900.0,1440000,8.643856189774725,8.643856189774725,9.451211111832329,26.73892349138178,1.0,0.5714285714285714,0.5714285714285714,0.26666666666666666,0.26666666666666666,0.4666666666666667,400.0,229.13936293319264,12544000000000000,181.91840655640303
400,400,800,128000000,160000,320000,320000,979.7958971132713,1600000,8.643856189774725,8.643856189774725,9.643856189774725,26.931568569324174,1.0,0.5,0.5,0.25,0.25,0.5,400.0,229.13936293319264,16384000000000000,185.51445768348705
400,500,100,20000000,200000,40000,50000,648.074069840786,580000,8.643856189774725,8.965784284662087,6.643856189774724,24.253496664211536,0.8,4.0,5.0,0.4,0.5,0.1,450.0,229.13936293319264,400000000000000,157.05465366776156
400,500,200,40000000,200000,80000,100000,670.820393249937,760000,8.643856189774725,8.965784284662087,7.643856189774724,25.253496664211536,0.8,2.0,2.5,0.36363636363636365,0.45454545454545453,0.18181818181818182,450.0,229.13936293319264,1600000000000000,164.40003683212797
400,500,300,60000000,200000,120000,150000,707.1067811865476,940000,8.643856189774725,8.965784284662087,8.228818690495881,25.838459164932694,0.8,1.3333333333333333,1.6666666666666667,0.3333333333333333,0.4166666666666667,0.25,450.0,229.13936293319264,3600000000000000,169.56734042249263
400,500,400,80000000,200000,160000,200000,754.983443527075,1120000,8.643856189774725,8.965784284662087,8.643856189774725,26.253496664211536,0.8,1.0,1.25,0.3076923076923077,0.38461538461538464,0.3076923076923077,450.0,229.13936293319264,6400000000000000,174.00868719938015
400,500,500,100000000,200000,200000,250000,812.403840463596,1300000,8.643856189774725,8.965784284662087,8.965784284662087,26.575424759098897,0.8,0.8,1.0,0.2857142857142857,0.35714285714285715,0.35714285714285715,450.0,229.13936293319264,10000000000000000,178.08797293241312
400,500,600,120000000,200000,240000,300000,877.4964387392122,1480000,8.643856189774725,8.965784284662087,9.228818690495881,26.838459164932694,0.8,0.6666666666666666,0.8333333333333334,0.26666666666666666,0.3333333333333333,0.4,450.0,229.13936293319264,14400000000000000,181.916762050059
400,500,700,140000000,200000,280000,350000,948.6832980505138,1660000,8.643856189774725,8.965784284662087,9.451211111832329,27.06085158626914,0.8,0.5714285714285714,0.7142857142857143,0.25,0.3125,0.4375,450.0,229.13936293319264,19600000000000000,185.53267737906353
400,500,800,160000000,200000,320000,400000,1024.6950765959598,1840000,8.643856189774725,8.965784284662087,9.643856189774725,27.253496664211536,0.8,0.5,0.625,0.23529411764705882,0.29411764705882354,0.47058823529411764,450.0,229.13936293319264,25600000000000000,188.95192046111265
400,600,100,24000000,240000,40000,60000,728.0109889280518,680000,8.643856189774725,9.228818690495881,6.643856189774724,24.516531070045332,0.6666666666666666,4.0,6.0,0.36363636363636365,0.5454545454545454,0.09090909090909091,500.0,229.13936293319264,576000000000000,161.60534341319234
400,600,200,48000000,240000,80000,120000,748.3314773547883,880000,8.643856189774725,9.228818690495881,7.643856189774724,25.516531070045332,0.6666666666666666,2.0,3.0,0.3333333333333333,0.5,0.16666666666666666,500.0,229.13936293319264,2304000000000000,168.89854901243746
400,600,300,72000000,240000,120000,180000,781.0249675906655,1080000,8.643856189774725,9.228818690495881,8.228818690495881,26.101493570766486,0.6666666666666666,1.3333333333333333,2.0,0.3076923076923077,0.46153846153846156,0.23076923076923078,500.0,229.13936293319264,5184000000000000,173.88519203139109
400,600,400,96000000,240000,160000,240000,824.6211251235321,1280000,8.643856189774725,9.228818690495881,8.643856189774725,26.516531070045332,0.6666666666666666,1.0,1.5,0.2857142857142857,0.42857142857142855,0.2857142857142857,500.0,229.13936293319264,9216000000000000,178.08862843738208
400,600,500,120000000,240000,200000,300000,877.4964387392122,1480000,8.643856189774725,9.228818690495881,8.965784284662087,26.838459164932694,0.6666666666666666,0.8,1.2,0.26666666666666666,0.4,0.3333333333333333,500.0,229.13936293319264,14400000000000000,181.916762050059
400,600,600,144000000,240000,240000,360000,938.083151964686,1680000,8.643856189774725,9.228818690495881,9.228818690495881,27.101493570766486,0.6666666666666666,0.6666666666666666,1.0,0.25,0.375,0.375,500.0,229.13936293319264,20736000000000000,185.50712253528698
400,600,700,168000000,240000,280000,420000,1004.987562112089,1880000,8.643856189774725,9.228818690495881,9.451211111832329,27.323885992102934,0.6666666666666666,0.5714285714285714,0.8571428571428571,0.23529411764705882,0.35294117647058826,0.4117647058823529,500.0,229.13936293319264,28224000000000000,188.90983332219625
400,600,800,192000000,240000,320000,480000,1077.0329614269008,2080000,8.643856189774725,9.228818690495881,9.643856189774725,27.516531070045332,0.6666666666666666,0.5,0.75,0.2222222222222222,0.3333333333333333,0.4444444444444444,500.0,229.13936293319264,36864000000000000,192.1450012039835
400,700,100,28000000,280000,40000,70000,812.403840463596,780000,8.643856189774725,9.451211111832329,6.643856189774724,24.73892349138178,0.5714285714285714,4.0,7.0,0.3333333333333333,0.5833333333333334,0.08333333333333333,550.0,229.13936293319264,784000000000000,165.78115973863453
400,700,200,56000000,280000,80000,140000,830.6623862918075,1000000,8.643856189774725,9.451211111832329,7.643856189774724,25.73892349138178,0.5714285714285714,2.0,3.5,0.3076923076923077,0.5384615384615384,0.15384615384615385,550.0,229.13936293319264,3136000000000000,173.05376215621723
400,700,300,84000000,280000,120000,210000,860.2325267042627,1220000,8.643856189774725,9.451211111832329,8.228818690495881,26.323885992102934,0.5714285714285714,1.3333333333333333,2.3333333333333335,0.2857142857142857,0.5,0.21428571428571427,550.0,229.13936293319264,7056000000000000,177.90641748148437
400,700,400,112000000,280000,160000,280000,900.0,1440000,8.643856189774725,9.451211111832329,8.643856189774725,26.73892349138178,0.5714285714285714,1.0,1.75,0.26666666666666666,0.4666666666666667,0.26666666666666666,550.0,229.13936293319264,12544000000000000,181.91840655640303
400,700,500,140000000,280000,200000,350000,948.6832980505138,1660000,8.643856189774725,9.451211111832329,8.965784284662087,27.06085158626914,0.5714285714285714,0.8,1.4,0.25,0.4375,0.3125,550.0,229.13936293319264,19600000000000000,185.53267737906353
400,700,600,168000000,280000,240000,420000,1004.987562112089,1880000,8.643856189774725,9.451211111832329,9.228818690495881,27.323885992102934,0.5714285714285714,0.6666666666666666,1.1666666666666667,0.23529411764705882,0.4117647058823529,0.35294117647058826,550.0,229.13936293319264,28224000000000000,188.90983332219625
400,700,700,196000000,280000,280000,490000,1067.707825203131,2100000,8.643856189774725,9.451211111832329,9.451211111832329,27.54627841343938,0.5714285714285714,0.5714285714285714,1.0,0.2222222222222222,0.3888888888888889,0.3888888888888889,550.0,229.13936293319264,38416000000000000,192.11340800424682
400,700,800,224000000,280000,320000,560000,1135.7816691600547,2320000,8.643856189774725,9.451211111832329,9.643856189774725,27.73892349138178,0.5714285714285714,0.5,0.875,0.21052631578947367,0.3684210526315789,0.42105263157894735,550.0,229.13936293319264,50176000000000000,195.16985770255872
400,800,100,32000000,320000,40000,80000,900.0,880000,8.643856189774725,9.643856189774725,6.643856189774724,24.931568569324174,0.5,4.0,8.0,0.3076923076923077,0.6153846153846154,0.07692307692307693,600.0,229.13936293319264,1024000000000000,169.6220578418198
400,800,200,64000000,320000,80000,160000,916.515138991168,1120000,8.643856189774725,9.643856189774725,7.643856189774724,25.931568569324174,0.5,2.0,4.0,0.2857142857142857,0.5714285714285714,0.14285714285714285,600.0,229.13936293319264,4096000000000000,176.8965795066965
400,800,300,96000000,320000,120000,240000,943.3981132056604,1360000,8.643856189774725,9.643856189774725,8.228818690495881,26.516531070045332,0.5,1.3333333333333333,2.6666666666666665,0.26666666666666666,0.5333333333333333,0.2,600.0,229.13936293319264,9216000000000000,181.65276377997913
400,800,400,128000000,320000,160000,320000,979.7958971132713,1600000,8.643856189774725,9.643856189774725,8.643856189774725,26.931568569324174,0.5,1.0,2.0,0.25,0.5,0.25,600.0,229.13936293319264,16384000000000000,185.51445768348705
400,800,500,160000000,320000,200000,400000,1024.6950765959598,1840000,8.643856189774725,9.643856189774725,8.965784284662087,27.253496664211536,0.5,0.8,1.6,0.23529411764705882,0.47058823529411764,0.29411764705882354,600.0,229.13936293319264,25600000000000000,188.95192046111265
400,800,600,192000000,320000,240000,480000,1077.0329614269008,2080000,8.643856189774725,9.643856189774725,9.228818690495881,27.516531070045332,0.5,0.6666666666666666,1.3333333333333333,0.2222222222222222,0.4444444444444444,0.3333333333333333,600.0,229.13936293319264,36864000000000000,192.1450012039835
400,800,700,224000000,320000,280000,560000,1135.7816691600547,2320000,8.643856189774725,9.643856189774725,9.451211111832329,27.73892349138178,0.5,0.5714285714285714,1.1428571428571428,0.21052631578947367,0.42105263157894735,0.3684210526315789,600.0,229.13936293319264,50176000000000000,195.16985770255872
400,800,800,256000000,320000,320000,640000,1200.0,2560000,8.643856189774725,9.643856189774725,9.643856189774725,27.931568569324174,0.5,0.5,1.0,0.2,0.4,0.4,600.0,229.13936293319264,65536000000000000,198.06023391432134
500,100,100,5000000,50000,50000,10000,519.6152422706632,220000,8.965784284662087,6.643856189774724,6.643856189774724,22.253496664211536,5.0,5.0,1.0,0.7142857142857143,0.14285714285714285,0.14285714285714285,300.0,229.13936293319264,25000000000000,139.19587244063456
500,100,200,10000000,50000,100000,20000,547.7225575051662,340000,8.965784284662087,6.643856189774724,7.643856189774724,23.253496664211536,5.0,2.5,0.5,0.625,0.125,0.25,300.0,229.13936293319264,100000000000000,146.67359171589615
500,100,300,15000000,50000,150000,30000,591.6079783099616,460000,8.965784284662087,6.643856189774724,8.228818690495881,23.838459164932694,5.0,1.6666666666666667,0.3333333333333333,0.5555555555555556,0.1111111111111111,0.3333333333333333,300.0,229.13936293319264,225000000000000,152.19743155047576
500,100,400,20000000,50000,200000,40000,648.074069840786,580000,8.965784284662087,6.643856189774724,8.643856189774725,24.253496664211536,5.0,1.25,0.25,0.5,0.1,0.4,300.0,229.13936293319264,400000000000000,157.05465366776156
500,100,500,25000000,50000,250000,50000,714.142842854285,700000,8.965784284662087,6.643856189774724,8.965784284662087,24.575424759098897,5.0,1.0,0.2,0.45454545454545453,0.09090909090909091,0.45454545454545453,300.0,229.13936293319264,625000000000000,161.5215443168136
500,100,600,30000000,50000,300000,60000,787.4007874011811,820000,8.965784284662087,6.643856189774724,9.228818690495881,24.838459164932694,5.0,0.8333333333333334,0.16666666666666666,0.4166666666666667,0.08333333333333333,0.5,300.0,229.13936293319264,900000000000000,165.67268591840912
500,100,700,35000000,50000,350000,70000,866.0254037844386,940000,8.965784284662087,6.643856189774724,9.451211111832329,25.06085158626914,5.0,0.7142857142857143,0.14285714285714285,0.38461538461538464,0.07692307692307693,0.5384615384615384,300.0,229.13936293319264,1225000000000000,169.53837206440093
500,100,800,40000000,50000,400000,80000,948.6832980505138,1060000,8.965784284662087,6.643856189774724,9.643856189774725,25.253496664211536,5.0,0.625,0.125,0.35714285714285715,0.07142857142857142,0.5714285714285714,300.0,229.13936293319264,1600000000000000,173.14121968252448
500,200,100,10000000,100000,50000,20000,547.7225575051662,340000,8.965784284662087,7.643856189774724,6.643856189774724,23.253496664211536,2.5,5.0,2.0,0.625,0.25,0.125,350.0,229.13936293319264,100000000000000,146.67359171589615
500,200,200,20000000,100000,100000,40000,574.4562646538029,480000,8.965784284662087,7.643856189774724,7.643856189774724,24.253496664211536,2.5,2.5,1.0,0.5555555555555556,0.2222222222222222,0.2222222222222222,350.0,229.13936293319264,400000000000000,154.13493019654635
500,200,300,30000000,100000,150000,60000,616.4414002968977,620000,8.965784284662087,7.643856189774724,8.228818690495881,24.838459164932694,2.5,1.6666666666666667,0.6666666666666666,0.5,0.2,0.3,350.0,229.13936293319264,900000000000000,159.60160991043807
500,200,400,40000000,100000,200000,80000,670.820393249937,760000,8.965784284662087,7.643856189774724,8.643856189774725,25.253496664211536,2.5,1.25,0.5,0.45454545454545453,0.18181818181818182,0.36363636363636365,350.0,229.13936293319264,1600000000000000,164.40003683212797
500,200,500,50000000,100000,250000,100000,734.8469228349534,900000,8.965784284662087,7.643856189774724,8.965784284662087,25.575424759098897,2.5,1.0,0.4,0.4166666666666667,0.16666666666666666,0.4166666666666667,350.0,229.13936293319264,2500000000000000,168.82394435395813
500,200,600,60000000,100000,300000,120000,806.2257748298549,1040000,8.965784284662087,7.643856189774724,9.228818690495881,25.838459164932694,2.5,0.8333333333333334,0.3333333333333333,0.38461538461538464,0.15384615384615385,0.46153846153846156,350.0,229.13936293319264,3600000000000000,172.9523981090547
500,200,700,70000000,100000,350000,140000,883.1760866327846,1180000,8.965784284662087,7.643856189774724,9.451211111832329,26.06085158626914,2.5,0.7142857142857143,0.2857142857142857,0.35714285714285715,0.14285714285714285,0.5,350.0,229.13936293319264,4900000000000000,176.8139192256871
500,200,800,80000000,100000,400000,160000,964.3650760992955,1320000,8.965784284662087,7.643856189774724,9.643856189774725,26.253496664211536,2.5,0.625,0.25,0.3333333333333333,0.13333333333333333,0.5333333333333333,350.0,229.13936293319264,6400000000000000,180.42732245564312
500,300,100,15000000,150000,50000,30000,591.6079783099616,460000,8.965784284662087,8.228818690495881,6.643856189774724,23.838459164932694,1.6666666666666667,5.0,3.0,0.5555555555555556,0.3333333333333333,0.1111111111111111,400.0,229.13936293319264,225000000000000,152.19743155047576
500,300,200,30000000,150000,100000,60000,616.4414002968977,620000,8.965784284662087,8.228818690495881,7.643856189774724,24.838459164932694,1.6666666666666667,2.5,1.5,0.5,0.3,0.2,400.0,229.13936293319264,900000000000000,159.60160991043807
500,300,300,45000000,150000,150000,90000,655.7438524302,780000,8.965784284662087,8.228818690495881,8.228818690495881,25.423421665653848,1.6666666666666667,1.6666666666666667,1.0,0.45454545454545453,0.2727272727272727,0.2727272727272727,400.0,229.13936293319264,2025000000000000,164.92921255803628
500,300,400,60000000,150000,200000,120000,707.1067811865476,940000,8.965784284662087,8.228818690495881,8.643856189774725,25.838459164932694,1.6666666666666667,1.25,0.75,0.4166666666666667,0.25,0.3333333333333333,400.0,229.13936293319264,3600000000000000,169.56734042249263
500,300,500,75000000,150000,250000,150000,768.1145747868608,1100000,8.965784284662087,8.228818690495881,8.965784284662087,26.160387259820055,1.6666666666666667,1.0,0.6,0.38461538461538464,0.23076923076923078,0.38461538461538464,400.0,229.13936293319264,5625000000000000,173.84205053500645
500,300,600,90000000,150000,300000,180000,836.6600265340755,1260000,8.965784284662087,8.228818690495881,9.228818690495881,26.423421665653848,1.6666666666666667,0.8333333333333334,0.5,0.35714285714285715,0.21428571428571427,0.42857142857142855,400.0,229.13936293319264,8100000000000000,177.84580744974232
500,300,700,105000000,150000,350000,210000,911.0433579144299,1420000,8.965784284662087,8.228818690495881,9.451211111832329,26.645814086990296,1.6666666666666667,0.7142857142857143,0.42857142857142855,0.3333333333333333,0.2,0.4666666666666667,400.0,229.13936293319264,11025000000000000,181.6095428131768
500,300,800,120000000,150000,400000,240000,989.9494936611666,1580000,8.965784284662087,8.228818690495881,9.643856189774725,26.838459164932694,1.6666666666666667,0.625,0.375,0.3125,0.1875,0.5,400.0,229.13936293319264,14400000000000000,185.1495004625695
500,400,100,20000000,200000,50000,40000,648.074069840786,580000,8.965784284662087,8.643856189774725,6.643856189774724,24.253496664211536,1.25,5.0,4.0,0.5,0.4,0.1,450.0,229.13936293319264,400000000000000,157.05465366776156
500,400,200,40000000,200000,100000,80000,670.820393249937,760000,8.965784284662087,8.643856189774725,7.643856189774724,25.253496664211536,1.25,2.5,2.0,0.45454545454545453,0.36363636363636365,0.18181818181818182,450.0,229.13936293319264,1600000000000000,164.40003683212797
500,400,300,60000000,200000,150000,120000,707.1067811865476,940000,8.965784284662087,8.643856189774725,8.228818690495881,25.838459164932694,1.25,1.6666666666666667,1.3333333333333333,0.4166666666666667,0.3333333333333333,0.25,450.0,229.13936293319264,3600000000000000,169.56734042249263
500,400,400,80000000,200000,200000,160000,754.983443527075,1120000,8.965784284662087,8.643856189774725,8.643856189774725,26.253496664211536,1.25,1.25,1.0,0.38461538461538464,0.3076923076923077,0.3076923076923077,450.0,229.13936293319264,6400000000000000,174.00868719938015
500,400,500,100000000,200000,250000,200000,812.403840463596,1300000,8.965784284662087,8.643856189774725,8.965784284662087,26.575424759098897,1.25,1.0,0.8,0.35714285714285715,0.2857142857142857,0.35714285714285715,450.0,229.13936293319264,10000000000000000,178.08797293241312
500,400,600,120000000,200000,300000,240000,877.4964387392122,1480000,8.965784284662087,8.643856189774725,9.228818690495881,26.838459164932694,1.25,0.8333333333333334,0.6666666666666666,0.3333333333333333,0.26666666666666666,0.4,450.0,229.13936293319264,14400000000000000,181.916762050059
500,400,700,140000000,200000,350000,280000,948.6832980505138,1660000,8.965784284662087,8.643856189774725,9.451211111832329,27.06085158626914,1.25,0.7142857142857143,0.5714285714285714,0.3125,0.25,0.4375,450.0,229.13936293319264,19600000000000000,185.53267737906353
500,400,800,160000000,200000,400000,320000,1024.6950765959598,1840000,8.965784284662087,8.643856189774725,9.643856189774725,27.253496664211536,1.25,0.625,0.5,0.29411764705882354,0.23529411764705882,0.47058823529411764,450.0,229.13936293319264,25600000000000000,188.95192046111265
500,500,100,25000000,250000,50000,50000,714.142842854285,700000,8.965784284662087,8.965784284662087,6.643856189774724,24.575424759098897,1.0,5.0,5.0,0.45454545454545453,0.45454545454545453,0.09090909090909091,500.0,229.13936293319264,625000000000000,161.5215443168136
500,500,200,50000000,250000,100000,100000,734.8469228349534,900000,8.965784284662087,8.965784284662087,7.643856189774724,25.575424759098897,1.0,2.5,2.5,0.4166666666666667,0.4166666666666667,0.16666666666666666,500.0,229.13936293319264,2500000000000000,168.82394435395813
500,500,300,75000000,250000,150000,150000,768.1145747868608,1100000,8.965784284662087,8.965784284662087,8.228818690495881,26.160387259820055,1.0,1.6666666666666667,1.6666666666666667,0.38461538461538464,0.38461538461538464,0.23076923076923078,500.0,229.13936293319264,5625000000000000,173.84205053500645
500,500,400,100000000,250000,200000,200000,812.403840463596,1300000,8.965784284662087,8.965784284662087,8.643856189774725,26.575424759098897,1.0,1.25,1.25,0.35714285714285715,0.35714285714285715,0.2857142857142857,500.0,229.13936293319264,10000000000000000,178.08797293241312
500,500,500,125000000,250000,250000,250000,866.0254037844386,1500000,8.965784284662087,8.965784284662087,8.965784284662087,26.897352853986263,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,500.0,229.13936293319264,15625000000000000,181.96242853156275
500,500,600,150000000,250000,300000,300000,927.3618495495704,1700000,8.965784284662087,8.965784284662087,9.228818690495881,27.160387259820055,1.0,0.8333333333333334,0.8333333333333334,0.3125,0.3125,0.375,500.0,229.13936293319264,22500000000000000,185.59837644601788
500,500,700,175000000,250000,350000,350000,994.98743710662,1900000,8.965784284662087,8.965784284662087,9.451211111832329,27.382779681156503,1.0,0.7142857142857143,0.7142857142857143,0.29411764705882354,0.29411764705882354,0.4117647058823529,500.0,229.13936293319264,30625000000000000,189.04344473815362
500,500,800,200000000,250000,400000,400000,1067.707825203131,2100000,8.965784284662087,8.965784284662087,9.643856189774725,27.575424759098897,1.0,0.625,0.625,0.2777777777777778,0.2777777777777778,0.4444444444444444,500.0,229.13936293319264,40000000000000000,192.31668061013133
500,600,100,30000000,300000,50000,60000,787.4007874011811,820000,8.965784284662087,9.228818690495881,6.643856189774724,24.838459164932694,0.8333333333333334,5.0,6.0,0.4166666666666667,0.5,0.08333333333333333,550.0,229.13936293319264,900000000000000,165.67268591840912
500,600,200,60000000,300000,100000,120000,806.2257748298549,1040000,8.965784284662087,9.228818690495881,7.643856189774724,25.838459164932694,0.8333333333333334,2.5,3.0,0.38461538461538464,0.46153846153846156,0.15384615384615385,550.0,229.13936293319264,3600000000000000,172.9523981090547
500,600,300,90000000,300000,150000,180000,836.6600265340755,1260000,8.965784284662087,9.228818690495881,8.228818690495881,26.423421665653848,0.8333333333333334,1.6666666666666667,2.0,0.35714285714285715,0.42857142857142855,0.21428571428571427,550.0,229.13936293319264,8100000000000000,177.84580744974232
500,600,400,120000000,300000,200000,240000,877.4964387392122,1480000,8.965784284662087,9.228818690495881,8.643856189774725,26.838459164932694,0.8333333333333334,1.25,1.5,0.3333333333333333,0.4,0.26666666666666666,550.0,229.13936293319264,14400000000000000,181.916762050059
500,600,500,150000000,300000,250000,300000,927.3618495495704,1700000,8.965784284662087,9.228818690495881,8.965784284662087,27.160387259820055,0.8333333333333334,1.0,1.2,0.3125,0.375,0.3125,550.0,229.13936293319264,22500000000000000,185.59837644601788
500,600,600,180000000,300000,300000,360000,984.8857801796105,1920000,8.965784284662087,9.228818690495881,9.228818690495881,27.423421665653848,0.8333333333333334,0.8333333333333334,1.0,0.29411764705882354,0.35294117647058826,0.35294117647058826,550.0,229.13936293319264,32400000000000000,189.04446807324598
500,600,700,210000000,300000,350000,420000,1048.8088481701516,2140000,8.965784284662087,9.228818690495881,9.451211111832329,27.645814086990296,0.8333333333333334,0.7142857142857143,0.8571428571428571,0.2777777777777778,0.3333333333333333,0.3888888888888889,550.0,229.13936293319264,44100000000000000,192.31432864808394
500,600,800,240000000,300000,400000,480000,1118.033988749895,2360000,8.965784284662087,9.228818690495881,9.643856189774725,27.838459164932694,0.8333333333333334,0.625,0.75,0.2631578947368421,0.3157894736842105,0.42105263157894735,550.0,229.13936293319264,57600000000000000,195.43213792196622
500,700,100,35000000,350000,50000,70000,866.0254037844386,940000,8.965784284662087,9.451211111832329,6.643856189774724,25.06085158626914,0.7142857142857143,5.0,7.0,0.38461538461538464,0.5384615384615384,0.07692307692307693,600.0,229.13936293319264,1225000000000000,169.53837206440093
500,700,200,70000000,350000,100000,140000,883.1760866327846,1180000,8.965784284662087,9.451211111832329,7.643856189774724,26.06085158626914,0.7142857142857143,2.5,3.5,0.35714285714285715,0.5,0.14285714285714285,600.0,229.13936293319264,4900000000000000,176.8139192256871
500,700,300,105000000,350000,150000,210000,911.0433579144299,1420000,8.965784284662087,9.451211111832329,8.228818690495881,26.645814086990296,0.7142857142857143,1.6666666666666667,2.3333333333333335,0.3333333333333333,0.4666666666666667,0.2,600.0,229.13936293319264,11025000000000000,181.6095428131768
500,700,400,140000000,350000,200000,280000,948.6832980505138,1660000,8.965784284662087,9.451211111832329,8.643856189774725,27.06085158626914,0.7142857142857143,1.25,1.75,0.3125,0.4375,0.25,600.0,229.13936293319264,19600000000000000,185.53267737906353
500,700,500,175000000,350000,250000,350000,994.98743710662,1900000,8.965784284662087,9.451211111832329,8.965784284662087,27.382779681156503,0.7142857142857143,1.0,1.4,0.29411764705882354,0.4117647058823529,0.29411764705882354,600.0,229.13936293319264,30625000000000000,189.04344473815362
500,700,600,210000000,350000,300000,420000,1048.8088481701516,2140000,8.965784284662087,9.451211111832329,9.228818690495881,27.645814086990296,0.7142857142857143,0.8333333333333334,1.1666666666666667,0.2777777777777778,0.3888888888888889,0.3333333333333333,600.0,229.13936293319264,44100000000000000,192.31432864808394
500,700,700,245000000,350000,350000,490000,1109.0536506409417,2380000,8.965784284662087,9.451211111832329,9.451211111832329,27.868206508326743,0.7142857142857143,0.7142857142857143,1.0,0.2631578947368421,0.3684210526315789,0.3684210526315789,600.0,229.13936293319264,60025000000000000,195.41642402878156
500,700,800,280000000,350000,400000,560000,1174.7340124470732,2620000,8.965784284662087,9.451211111832329,9.643856189774725,28.06085158626914,0.7142857142857143,0.625,0.875,0.25,0.35,0.4,600.0,229.13936293319264,78400000000000000,198.38034113403268
500,800,100,40000000,400000,50000,80000,948.6832980505138,1060000,8.965784284662087,9.643856189774725,6.643856189774724,25.253496664211536,0.625,5.0,8.0,0.35714285714285715,0.5714285714285714,0.07142857142857142,650.0,229.13936293319264,1600000000000000,173.14121968252448
500,800,200,80000000,400000,100000,160000,964.3650760992955,1320000,8.965784284662087,9.643856189774725,7.643856189774724,26.253496664211536,0.625,2.5,4.0,0.3333333333333333,0.5333333333333333,0.13333333333333333,650.0,229.13936293319264,6400000000000000,180.42732245564312
500,800,300,120000000,400000,150000,240000,989.9494936611666,1580000,8.965784284662087,9.643856189774725,8.228818690495881,26.838459164932694,0.625,1.6666666666666667,2.6666666666666665,0.3125,0.5,0.1875,650.0,229.13936293319264,14400000000000000,185.1495004625695
500,800,400,160000000,400000,200000,320000,1024.6950765959598,1840000,8.965784284662087,9.643856189774725,8.643856189774725,27.253496664211536,0.625,1.25,2.0,0.29411764705882354,0.47058823529411764,0.23529411764705882,650.0,229.13936293319264,25600000000000000,188.95192046111265
500,800,500,200000000,400000,250000,400000,1067.707825203131,2100000,8.965784284662087,9.643856189774725,8.965784284662087,27.575424759098897,0.625,1.0,1.6,0.2777777777777778,0.4444444444444444,0.2777777777777778,650.0,229.13936293319264,40000000000000000,192.31668061013133
500,800,600,240000000,400000,300000,480000,1118.033988749895,2360000,8.965784284662087,9.643856189774725,9.228818690495881,27.838459164932694,0.625,0.8333333333333334,1.3333333333333333,0.2631578947368421,0.42105263157894735,0.3157894736842105,650.0,229.13936293319264,57600000000000000,195.43213792196622
500,800,700,280000000,400000,350000,560000,1174.7340124470732,2620000,8.965784284662087,9.643856189774725,9.451211111832329,28.06085158626914,0.625,0.7142857142857143,1.1428571428571428,0.25,0.4,0.35,650.0,229.13936293319264,78400000000000000,198.38034113403268
500,800,800,320000000,400000,400000,640000,1236.9316876852981,2880000,8.965784284662087,9.643856189774725,9.643856189774725,28.253496664211536,0.625,0.625,1.0,0.23809523809523808,0.38095238095238093,0.38095238095238093,650.0,229.13936293319264,102400000000000000,201.19872337378072
600,100,100,6000000,60000,60000,10000,616.4414002968977,260000,9.228818690495881,6.643856189774724,6.643856189774724,22.516531070045332,6.0,6.0,1.0,0.75,0.125,0.125,350.0,229.13936293319264,36000000000000,144.6818655100489
