inlines,xlines,samples,chunking_mode,worker_count,timestamp,session_id,random_id,worker_addr,peak_memory_usage_bytes,avg_memory_usage_bytes,memory_usage_history
100,400,100,auto,2,1744701111,141583,141583,tcp://127.0.0.1:39607,1161662464,531919058.05128205,"[156110848, 156110848, 156110848, 156110848, 156110848, 156372992, 156372992, 225415168, 225415168, 225415168, 227225600, 227225600, 244174848, 244174848, 244174848, 274206720, 274206720, 274509824, 274509824, 274509824, 294277120, 294277120, 551849984, 551849984, 551849984, 874336256, 874336256, 928866304, 928866304, 928866304, 987586560, 987586560, 1044209664, 1044209664, 1044209664, 1102938112, 1102938112, 1161662464, 1161662464]"
100,400,100,auto,2,1744701167,420954,420954,tcp://127.0.0.1:36613,156971008,156939800.3809524,"[156708864, 156708864, 156708864, 156708864, 156839936, 156839936, 156971008, 156971008, 156971008, 156971008, 156971008, 156971008, 156971008, 156971008, 156971008, 156971008, 156971008, 156971008, 156971008, 156971008, 156971008, 156971008, 156971008, 156971008, 156971008, 156971008, 156971008, 156971008, 156971008, 156971008, 156971008, 156971008, 156971008, 156971008, 156971008, 156971008, 156971008, 156971008, 156971008, 156971008, 156971008, 156971008]"
100,400,100,auto,2,1744701167,420954,420954,tcp://127.0.0.1:45977,1190973440,539171596.1904762,"[156626944, 156626944, 156626944, 156626944, 156758016, 156758016, 191078400, 191078400, 191078400, 227467264, 227467264, 244408320, 244408320, 244408320, 275701760, 275701760, 289533952, 289533952, 289533952, 289050624, 289050624, 277983232, 277983232, 277983232, 553291776, 553291776, 859021312, 859021312, 859021312, 905158656, 905158656, 962318336, 962318336, 962318336, 1018994688, 1018994688, 1077719040, 1077719040, 1077719040, 1134346240, 1134346240, 1190973440]"
100,400,100,auto,4,1744701733,632622,632622,tcp://127.0.0.1:38163,156876800,156850585.6,"[156614656, 156614656, 156614656, 156614656, 156876800, 156876800, 156876800, 156876800, 156876800, 156876800, 156876800, 156876800, 156876800, 156876800, 156876800, 156876800, 156876800, 156876800, 156876800, 156876800, 156876800, 156876800, 156876800, 156876800, 156876800, 156876800, 156876800, 156876800, 156876800, 156876800, 156876800, 156876800, 156876800, 156876800, 156876800, 156876800, 156876800, 156876800, 156876800, 156876800]"
100,400,100,auto,4,1744701733,632622,632622,tcp://127.0.0.1:41935,156168192,156141977.6,"[155906048, 155906048, 155906048, 155906048, 156168192, 156168192, 156168192, 156168192, 156168192, 156168192, 156168192, 156168192, 156168192, 156168192, 156168192, 156168192, 156168192, 156168192, 156168192, 156168192, 156168192, 156168192, 156168192, 156168192, 156168192, 156168192, 156168192, 156168192, 156168192, 156168192, 156168192, 156168192, 156168192, 156168192, 156168192, 156168192, 156168192, 156168192, 156168192, 156168192]"
100,400,100,auto,4,1744701733,632622,632622,tcp://127.0.0.1:42393,157118464,157085696.0,"[156856320, 156856320, 156856320, 156856320, 156987392, 156987392, 157118464, 157118464, 157118464, 157118464, 157118464, 157118464, 157118464, 157118464, 157118464, 157118464, 157118464, 157118464, 157118464, 157118464, 157118464, 157118464, 157118464, 157118464, 157118464, 157118464, 157118464, 157118464, 157118464, 157118464, 157118464, 157118464, 157118464, 157118464, 157118464, 157118464, 157118464, 157118464, 157118464, 157118464]"
100,400,100,auto,4,1744701733,632622,632622,tcp://127.0.0.1:44361,1169178624,553887641.6,"[156565504, 156565504, 156565504, 156565504, 156696576, 156696576, 224731136, 224731136, 224731136, 226701312, 226701312, 259579904, 259579904, 259579904, 276373504, 276373504, 276004864, 276004864, 276004864, 305569792, 305569792, 426176512, 426176512, 426176512, 844099584, 844099584, 896532480, 896532480, 896532480, 951058432, 951058432, 1005584384, 1005584384, 1060118528, 1060118528, 1060118528, 1114644480, 1114644480, 1169178624, 1169178624]"
100,400,100,auto,4,1744701837,479542,479542,tcp://127.0.0.1:34787,1201754112,525411550.6086956,"[156405760, 156405760, 156405760, 156405760, 156798976, 156798976, 174133248, 174133248, 174133248, 239861760, 239861760, 228122624, 228122624, 228122624, 244330496, 244330496, 258998272, 258998272, 259837952, 259837952, 259837952, 242966528, 242966528, 270008320, 270008320, 270008320, 426917888, 426917888, 730685440, 730685440, 730685440, 887160832, 887160832, 931205120, 931205120, 931205120, 987832320, 987832320, 1040261120, 1040261120, 1096892416, 1096892416, 1096892416, 1149321216, 1149321216, 1201754112]"
100,400,100,auto,4,1744701837,479542,479542,tcp://127.0.0.1:35423,157134848,157043667.47826087,"[156741632, 156741632, 156741632, 156741632, 156872704, 156872704, 156872704, 156872704, 156872704, 156872704, 156872704, 156872704, 156872704, 156872704, 157134848, 157134848, 157134848, 157134848, 157134848, 157134848, 157134848, 157134848, 157134848, 157134848, 157134848, 157134848, 157134848, 157134848, 157134848, 157134848, 157134848, 157134848, 157134848, 157134848, 157134848, 157134848, 157134848, 157134848, 157134848, 157134848, 157134848, 157134848, 157134848, 157134848, 157134848, 157134848]"
100,400,100,auto,4,1744701837,479542,479542,tcp://127.0.0.1:40753,156889088,156860594.08695653,"[156626944, 156626944, 156626944, 156626944, 156758016, 156758016, 156889088, 156889088, 156889088, 156889088, 156889088, 156889088, 156889088, 156889088, 156889088, 156889088, 156889088, 156889088, 156889088, 156889088, 156889088, 156889088, 156889088, 156889088, 156889088, 156889088, 156889088, 156889088, 156889088, 156889088, 156889088, 156889088, 156889088, 156889088, 156889088, 156889088, 156889088, 156889088, 156889088, 156889088, 156889088, 156889088, 156889088, 156889088, 156889088, 156889088]"
100,400,100,auto,4,1744701837,479542,479542,tcp://127.0.0.1:43243,198610944,170938368.0,"[156454912, 156454912, 156454912, 156454912, 156585984, 156585984, 156717056, 156717056, 156717056, 156717056, 156717056, 156717056, 156717056, 156717056, 156717056, 156717056, 176160768, 176160768, 198610944, 198610944, 198610944, 191635456, 191635456, 192471040, 192471040, 192471040, 193204224, 193204224, 193204224, 193204224, 193204224, 193204224, 193204224, 161210368, 161210368, 161210368, 161210368, 161210368, 161210368, 161210368, 161210368, 161210368, 161210368, 161210368, 161210368, 161210368]"
100,400,100,auto,4,1744701901,883864,883864,tcp://127.0.0.1:35259,1173499904,564028501.3333334,"[156139520, 156139520, 156139520, 156139520, 156401664, 156401664, 173768704, 173768704, 173768704, 225939456, 225939456, 253808640, 253808640, 253808640, 259534848, 259534848, 278282240, 278282240, 278282240, 276488192, 276488192, 276389888, 276389888, 276389888, 310222848, 310222848, 553177088, 553177088, 553177088, 858894336, 858894336, 902938624, 902938624, 949080064, 949080064, 949080064, 995225600, 995225600, 1039269888, 1039269888, 1039269888, 1085411328, 1085411328, 1129455616, 1129455616, 1129455616, 1173499904, 1173499904]"
100,400,100,auto,4,1744701901,883864,883864,tcp://127.0.0.1:37115,156839936,156812629.33333334,"[156577792, 156577792, 156577792, 156577792, 156708864, 156708864, 156839936, 156839936, 156839936, 156839936, 156839936, 156839936, 156839936, 156839936, 156839936, 156839936, 156839936, 156839936, 156839936, 156839936, 156839936, 156839936, 156839936, 156839936, 156839936, 156839936, 156839936, 156839936, 156839936, 156839936, 156839936, 156839936, 156839936, 156839936, 156839936, 156839936, 156839936, 156839936, 156839936, 156839936, 156839936, 156839936, 156839936, 156839936, 156839936, 156839936, 156839936, 156839936]"
100,400,100,auto,4,1744701901,883864,883864,tcp://127.0.0.1:39241,156381184,156359338.66666666,"[156119040, 156119040, 156119040, 156119040, 156381184, 156381184, 156381184, 156381184, 156381184, 156381184, 156381184, 156381184, 156381184, 156381184, 156381184, 156381184, 156381184, 156381184, 156381184, 156381184, 156381184, 156381184, 156381184, 156381184, 156381184, 156381184, 156381184, 156381184, 156381184, 156381184, 156381184, 156381184, 156381184, 156381184, 156381184, 156381184, 156381184, 156381184, 156381184, 156381184, 156381184, 156381184, 156381184, 156381184, 156381184, 156381184, 156381184, 156381184]"
100,400,100,auto,4,1744701901,883864,883864,tcp://127.0.0.1:43567,156270592,156248746.66666666,"[156008448, 156008448, 156008448, 156008448, 156270592, 156270592, 156270592, 156270592, 156270592, 156270592, 156270592, 156270592, 156270592, 156270592, 156270592, 156270592, 156270592, 156270592, 156270592, 156270592, 156270592, 156270592, 156270592, 156270592, 156270592, 156270592, 156270592, 156270592, 156270592, 156270592, 156270592, 156270592, 156270592, 156270592, 156270592, 156270592, 156270592, 156270592, 156270592, 156270592, 156270592, 156270592, 156270592, 156270592, 156270592, 156270592, 156270592, 156270592]"
100,400,100,auto,8,1744702522,232734,232734,tcp://127.0.0.1:33691,156389376,156366580.86956522,"[156127232, 156127232, 156127232, 156127232, 156389376, 156389376, 156389376, 156389376, 156389376, 156389376, 156389376, 156389376, 156389376, 156389376, 156389376, 156389376, 156389376, 156389376, 156389376, 156389376, 156389376, 156389376, 156389376, 156389376, 156389376, 156389376, 156389376, 156389376, 156389376, 156389376, 156389376, 156389376, 156389376, 156389376, 156389376, 156389376, 156389376, 156389376, 156389376, 156389376, 156389376, 156389376, 156389376, 156389376, 156389376, 156389376]"
100,400,100,auto,8,1744702522,232734,232734,tcp://127.0.0.1:34391,1160413184,566242526.6086956,"[155779072, 155779072, 155779072, 155779072, 156041216, 156041216, 173510656, 173510656, 225779712, 225779712, 225779712, 227049472, 227049472, 272347136, 272347136, 272347136, 291872768, 291872768, 292065280, 292065280, 292065280, 299458560, 299458560, 415055872, 415055872, 415055872, 624476160, 624476160, 870989824, 870989824, 919224320, 919224320, 919224320, 967462912, 967462912, 1013604352, 1013604352, 1013604352, 1061838848, 1061838848, 1112174592, 1112174592, 1112174592, 1160413184, 1160413184, 1007058944]"
100,400,100,auto,8,1744702522,232734,232734,tcp://127.0.0.1:35441,156860416,156834771.47826087,"[156598272, 156598272, 156598272, 156729344, 156729344, 156729344, 156860416, 156860416, 156860416, 156860416, 156860416, 156860416, 156860416, 156860416, 156860416, 156860416, 156860416, 156860416, 156860416, 156860416, 156860416, 156860416, 156860416, 156860416, 156860416, 156860416, 156860416, 156860416, 156860416, 156860416, 156860416, 156860416, 156860416, 156860416, 156860416, 156860416, 156860416, 156860416, 156860416, 156860416, 156860416, 156860416, 156860416, 156860416, 156860416, 156860416]"
100,400,100,auto,8,1744702522,232734,232734,tcp://127.0.0.1:40187,156393472,156370676.86956522,"[156131328, 156131328, 156131328, 156131328, 156393472, 156393472, 156393472, 156393472, 156393472, 156393472, 156393472, 156393472, 156393472, 156393472, 156393472, 156393472, 156393472, 156393472, 156393472, 156393472, 156393472, 156393472, 156393472, 156393472, 156393472, 156393472, 156393472, 156393472, 156393472, 156393472, 156393472, 156393472, 156393472, 156393472, 156393472, 156393472, 156393472, 156393472, 156393472, 156393472, 156393472, 156393472, 156393472, 156393472, 156393472, 156393472]"
100,400,100,auto,8,1744702522,232734,232734,tcp://127.0.0.1:42617,156852224,156823730.08695653,"[156590080, 156590080, 156590080, 156590080, 156721152, 156721152, 156852224, 156852224, 156852224, 156852224, 156852224, 156852224, 156852224, 156852224, 156852224, 156852224, 156852224, 156852224, 156852224, 156852224, 156852224, 156852224, 156852224, 156852224, 156852224, 156852224, 156852224, 156852224, 156852224, 156852224, 156852224, 156852224, 156852224, 156852224, 156852224, 156852224, 156852224, 156852224, 156852224, 156852224, 156852224, 156852224, 156852224, 156852224, 156852224, 156852224]"
100,400,100,auto,8,1744702522,232734,232734,tcp://127.0.0.1:43129,156725248,156702452.86956522,"[156463104, 156463104, 156463104, 156463104, 156725248, 156725248, 156725248, 156725248, 156725248, 156725248, 156725248, 156725248, 156725248, 156725248, 156725248, 156725248, 156725248, 156725248, 156725248, 156725248, 156725248, 156725248, 156725248, 156725248, 156725248, 156725248, 156725248, 156725248, 156725248, 156725248, 156725248, 156725248, 156725248, 156725248, 156725248, 156725248, 156725248, 156725248, 156725248, 156725248, 156725248, 156725248, 156725248, 156725248, 156725248, 156725248]"
100,400,100,auto,8,1744702522,232734,232734,tcp://127.0.0.1:43873,156958720,156930226.08695653,"[156696576, 156696576, 156696576, 156696576, 156827648, 156827648, 156958720, 156958720, 156958720, 156958720, 156958720, 156958720, 156958720, 156958720, 156958720, 156958720, 156958720, 156958720, 156958720, 156958720, 156958720, 156958720, 156958720, 156958720, 156958720, 156958720, 156958720, 156958720, 156958720, 156958720, 156958720, 156958720, 156958720, 156958720, 156958720, 156958720, 156958720, 156958720, 156958720, 156958720, 156958720, 156958720, 156958720, 156958720, 156958720, 156958720]"
100,400,100,auto,8,1744702522,232734,232734,tcp://127.0.0.1:45199,156803072,156768879.3043478,"[156409856, 156409856, 156409856, 156409856, 156803072, 156803072, 156803072, 156803072, 156803072, 156803072, 156803072, 156803072, 156803072, 156803072, 156803072, 156803072, 156803072, 156803072, 156803072, 156803072, 156803072, 156803072, 156803072, 156803072, 156803072, 156803072, 156803072, 156803072, 156803072, 156803072, 156803072, 156803072, 156803072, 156803072, 156803072, 156803072, 156803072, 156803072, 156803072, 156803072, 156803072, 156803072, 156803072, 156803072, 156803072, 156803072]"
100,400,100,auto,8,1744702602,853872,853872,tcp://127.0.0.1:33857,156270592,156133821.2173913,"[155746304, 155746304, 155746304, 155746304, 156008448, 156008448, 156008448, 156008448, 156008448, 156008448, 156008448, 156008448, 156008448, 156008448, 156008448, 156008448, 156008448, 156008448, 156008448, 156008448, 156270592, 156270592, 156270592, 156270592, 156270592, 156270592, 156270592, 156270592, 156270592, 156270592, 156270592, 156270592, 156270592, 156270592, 156270592, 156270592, 156270592, 156270592, 156270592, 156270592, 156270592, 156270592, 156270592, 156270592, 156270592, 156270592]"
100,400,100,auto,8,1744702602,853872,853872,tcp://127.0.0.1:34569,156299264,156276468.86956522,"[156037120, 156037120, 156037120, 156037120, 156299264, 156299264, 156299264, 156299264, 156299264, 156299264, 156299264, 156299264, 156299264, 156299264, 156299264, 156299264, 156299264, 156299264, 156299264, 156299264, 156299264, 156299264, 156299264, 156299264, 156299264, 156299264, 156299264, 156299264, 156299264, 156299264, 156299264, 156299264, 156299264, 156299264, 156299264, 156299264, 156299264, 156299264, 156299264, 156299264, 156299264, 156299264, 156299264, 156299264, 156299264, 156299264]"
100,400,100,auto,8,1744702602,853872,853872,tcp://127.0.0.1:37561,157020160,157003063.6521739,"[156758016, 156758016, 156758016, 157020160, 157020160, 157020160, 157020160, 157020160, 157020160, 157020160, 157020160, 157020160, 157020160, 157020160, 157020160, 157020160, 157020160, 157020160, 157020160, 157020160, 157020160, 157020160, 157020160, 157020160, 157020160, 157020160, 157020160, 157020160, 157020160, 157020160, 157020160, 157020160, 157020160, 157020160, 157020160, 157020160, 157020160, 157020160, 157020160, 157020160, 157020160, 157020160, 157020160, 157020160, 157020160, 157020160]"
100,400,100,auto,8,1744702602,853872,853872,tcp://127.0.0.1:37889,157020160,156994515.47826087,"[156758016, 156758016, 156758016, 156889088, 156889088, 156889088, 157020160, 157020160, 157020160, 157020160, 157020160, 157020160, 157020160, 157020160, 157020160, 157020160, 157020160, 157020160, 157020160, 157020160, 157020160, 157020160, 157020160, 157020160, 157020160, 157020160, 157020160, 157020160, 157020160, 157020160, 157020160, 157020160, 157020160, 157020160, 157020160, 157020160, 157020160, 157020160, 157020160, 157020160, 157020160, 157020160, 157020160, 157020160, 157020160, 157020160]"
100,400,100,auto,8,1744702602,853872,853872,tcp://127.0.0.1:39845,1164713984,567119693.9130435,"[156024832, 156024832, 156024832, 156024832, 156286976, 156286976, 206602240, 206602240, 206602240, 226963456, 226963456, 244277248, 244277248, 244277248, 260476928, 260476928, 274800640, 274800640, 274800640, 292671488, 292671488, 307924992, 307924992, 415150080, 415150080, 415150080, 605564928, 605564928, 871096320, 871096320, 871096320, 921427968, 921427968, 969666560, 969666560, 969666560, 1020002304, 1020002304, 1068236800, 1068236800, 1068236800, 1118568448, 1118568448, 1164713984, 1164713984, 1164713984]"
100,400,100,auto,8,1744702602,853872,853872,tcp://127.0.0.1:42121,156856320,156827826.08695653,"[156594176, 156594176, 156594176, 156594176, 156725248, 156725248, 156856320, 156856320, 156856320, 156856320, 156856320, 156856320, 156856320, 156856320, 156856320, 156856320, 156856320, 156856320, 156856320, 156856320, 156856320, 156856320, 156856320, 156856320, 156856320, 156856320, 156856320, 156856320, 156856320, 156856320, 156856320, 156856320, 156856320, 156856320, 156856320, 156856320, 156856320, 156856320, 156856320, 156856320, 156856320, 156856320, 156856320, 156856320, 156856320, 156856320]"
100,400,100,auto,8,1744702602,853872,853872,tcp://127.0.0.1:42231,156995584,156972788.86956522,"[156733440, 156733440, 156733440, 156733440, 156995584, 156995584, 156995584, 156995584, 156995584, 156995584, 156995584, 156995584, 156995584, 156995584, 156995584, 156995584, 156995584, 156995584, 156995584, 156995584, 156995584, 156995584, 156995584, 156995584, 156995584, 156995584, 156995584, 156995584, 156995584, 156995584, 156995584, 156995584, 156995584, 156995584, 156995584, 156995584, 156995584, 156995584, 156995584, 156995584, 156995584, 156995584, 156995584, 156995584, 156995584, 156995584]"
100,400,100,auto,8,1744702602,853872,853872,tcp://127.0.0.1:42703,156594176,156520091.82608697,"[156200960, 156200960, 156200960, 156463104, 156463104, 156463104, 156463104, 156463104, 156463104, 156463104, 156463104, 156463104, 156463104, 156463104, 156463104, 156463104, 156463104, 156463104, 156463104, 156463104, 156594176, 156594176, 156594176, 156594176, 156594176, 156594176, 156594176, 156594176, 156594176, 156594176, 156594176, 156594176, 156594176, 156594176, 156594176, 156594176, 156594176, 156594176, 156594176, 156594176, 156594176, 156594176, 156594176, 156594176, 156594176, 156594176]"
100,400,100,auto,8,1744702681,77399,77399,tcp://127.0.0.1:37219,157122560,157069573.44680852,"[156860416, 156860416, 156860416, 156860416, 156860416, 156991488, 156991488, 156991488, 156991488, 156991488, 156991488, 156991488, 156991488, 156991488, 157122560, 157122560, 157122560, 157122560, 157122560, 157122560, 157122560, 157122560, 157122560, 157122560, 157122560, 157122560, 157122560, 157122560, 157122560, 157122560, 157122560, 157122560, 157122560, 157122560, 157122560, 157122560, 157122560, 157122560, 157122560, 157122560, 157122560, 157122560, 157122560, 157122560, 157122560, 157122560, 157122560]"
100,400,100,auto,8,1744702681,77399,77399,tcp://127.0.0.1:38105,157233152,157199686.80851063,"[156971008, 156971008, 156971008, 156971008, 156971008, 157102080, 157102080, 157233152, 157233152, 157233152, 157233152, 157233152, 157233152, 157233152, 157233152, 157233152, 157233152, 157233152, 157233152, 157233152, 157233152, 157233152, 157233152, 157233152, 157233152, 157233152, 157233152, 157233152, 157233152, 157233152, 157233152, 157233152, 157233152, 157233152, 157233152, 157233152, 157233152, 157233152, 157233152, 157233152, 157233152, 157233152, 157233152, 157233152, 157233152, 157233152, 157233152]"
100,400,100,auto,8,1744702681,77399,77399,tcp://127.0.0.1:40701,157229056,157201168.34042552,"[156966912, 156966912, 156966912, 156966912, 157097984, 157097984, 157229056, 157229056, 157229056, 157229056, 157229056, 157229056, 157229056, 157229056, 157229056, 157229056, 157229056, 157229056, 157229056, 157229056, 157229056, 157229056, 157229056, 157229056, 157229056, 157229056, 157229056, 157229056, 157229056, 157229056, 157229056, 157229056, 157229056, 157229056, 157229056, 157229056, 157229056, 157229056, 157229056, 157229056, 157229056, 157229056, 157229056, 157229056, 157229056, 157229056, 157229056]"
100,400,100,auto,8,1744702681,77399,77399,tcp://127.0.0.1:43521,156262400,156240089.8723404,"[156000256, 156000256, 156000256, 156000256, 156262400, 156262400, 156262400, 156262400, 156262400, 156262400, 156262400, 156262400, 156262400, 156262400, 156262400, 156262400, 156262400, 156262400, 156262400, 156262400, 156262400, 156262400, 156262400, 156262400, 156262400, 156262400, 156262400, 156262400, 156262400, 156262400, 156262400, 156262400, 156262400, 156262400, 156262400, 156262400, 156262400, 156262400, 156262400, 156262400, 156262400, 156262400, 156262400, 156262400, 156262400, 156262400, 156262400]"
100,400,100,auto,8,1744702681,77399,77399,tcp://127.0.0.1:44481,156868608,156846297.8723404,"[156606464, 156606464, 156606464, 156606464, 156868608, 156868608, 156868608, 156868608, 156868608, 156868608, 156868608, 156868608, 156868608, 156868608, 156868608, 156868608, 156868608, 156868608, 156868608, 156868608, 156868608, 156868608, 156868608, 156868608, 156868608, 156868608, 156868608, 156868608, 156868608, 156868608, 156868608, 156868608, 156868608, 156868608, 156868608, 156868608, 156868608, 156868608, 156868608, 156868608, 156868608, 156868608, 156868608, 156868608, 156868608, 156868608, 156868608]"
100,400,100,auto,8,1744702681,77399,77399,tcp://127.0.0.1:44593,1189036032,550181953.3617021,"[155983872, 155983872, 155983872, 155983872, 156246016, 156246016, 156246016, 173514752, 173514752, 225505280, 225505280, 242364416, 242364416, 242364416, 259379200, 259379200, 276127744, 276127744, 276127744, 274726912, 274726912, 275079168, 275079168, 275079168, 292724736, 292724736, 551936000, 551936000, 551936000, 857657344, 857657344, 903806976, 903806976, 903806976, 952041472, 952041472, 1000275968, 1000275968, 1046421504, 1046421504, 1046421504, 1094656000, 1094656000, 1142890496, 1142890496, 1142890496, 1189036032]"
100,400,100,auto,8,1744702681,77399,77399,tcp://127.0.0.1:44741,156176384,156154073.8723404,"[155914240, 155914240, 155914240, 155914240, 156176384, 156176384, 156176384, 156176384, 156176384, 156176384, 156176384, 156176384, 156176384, 156176384, 156176384, 156176384, 156176384, 156176384, 156176384, 156176384, 156176384, 156176384, 156176384, 156176384, 156176384, 156176384, 156176384, 156176384, 156176384, 156176384, 156176384, 156176384, 156176384, 156176384, 156176384, 156176384, 156176384, 156176384, 156176384, 156176384, 156176384, 156176384, 156176384, 156176384, 156176384, 156176384, 156176384]"
100,400,100,auto,8,1744702681,77399,77399,tcp://127.0.0.1:46181,156835840,156807952.34042552,"[156573696, 156573696, 156573696, 156573696, 156704768, 156704768, 156835840, 156835840, 156835840, 156835840, 156835840, 156835840, 156835840, 156835840, 156835840, 156835840, 156835840, 156835840, 156835840, 156835840, 156835840, 156835840, 156835840, 156835840, 156835840, 156835840, 156835840, 156835840, 156835840, 156835840, 156835840, 156835840, 156835840, 156835840, 156835840, 156835840, 156835840, 156835840, 156835840, 156835840, 156835840, 156835840, 156835840, 156835840, 156835840, 156835840, 156835840]"
100,400,100,evenly_split,1,1744700612,585861,585861,tcp://127.0.0.1:44159,1147375616,528146216.42105263,"[156569600, 156569600, 156569600, 156569600, 156700672, 156700672, 225730560, 225730560, 225730560, 249819136, 249819136, 267866112, 267866112, 267866112, 276205568, 276205568, 290238464, 290238464, 290238464, 276131840, 276131840, 414593024, 414593024, 414593024, 849559552, 849559552, 910381056, 910381056, 910381056, 969105408, 969105408, 1029922816, 1029922816, 1029922816, 1088643072, 1088643072, 1147375616, 1147375616]"
100,400,100,evenly_split,1,1744700664,592396,592396,tcp://127.0.0.1:37833,1144717312,539329772.3076923,"[156626944, 156626944, 156626944, 156626944, 156758016, 156758016, 156758016, 227192832, 227192832, 228577280, 228577280, 228577280, 260530176, 260530176, 277839872, 277839872, 292126720, 292126720, 292126720, 277696512, 277696512, 416153600, 416153600, 416153600, 846909440, 846909440, 909828096, 909828096, 909828096, 964354048, 964354048, 1027276800, 1027276800, 1027276800, 1085997056, 1085997056, 1144717312, 1144717312, 1144717312]"
100,400,100,evenly_split,1,1744700716,286899,286899,tcp://127.0.0.1:42859,1187295232,562429860.9777777,"[155738112, 155738112, 155738112, 155738112, 155869184, 155869184, 155869184, 211005440, 211005440, 226000896, 226000896, 226000896, 243265536, 243265536, 279494656, 279494656, 279494656, 285294592, 285294592, 274452480, 274452480, 296816640, 296816640, 296816640, 414502912, 414502912, 836841472, 836841472, 836841472, 887377920, 887377920, 937713664, 937713664, 937713664, 988049408, 988049408, 1036288000, 1036288000, 1036288000, 1086623744, 1086623744, 1136959488, 1136959488, 1136959488, 1187295232]"
100,400,100,evenly_split,2,1744701260,568499,568499,tcp://127.0.0.1:44213,1194844160,555179030.7555555,"[155729920, 155729920, 155729920, 155729920, 155729920, 155992064, 155992064, 201576448, 201576448, 201576448, 226869248, 226869248, 256159744, 256159744, 256159744, 274690048, 274690048, 274563072, 274563072, 274563072, 295223296, 295223296, 276983808, 276983808, 276983808, 552325120, 552325120, 853856256, 853856256, 853856256, 904196096, 904196096, 952430592, 952430592, 1002766336, 1002766336, 1002766336, 1051000832, 1051000832, 1097142272, 1097142272, 1097142272, 1147482112, 1147482112, 1194844160]"
100,400,100,evenly_split,2,1744701260,568499,568499,tcp://127.0.0.1:44573,157052928,157023800.8888889,"[156790784, 156790784, 156790784, 156790784, 156790784, 157052928, 157052928, 157052928, 157052928, 157052928, 157052928, 157052928, 157052928, 157052928, 157052928, 157052928, 157052928, 157052928, 157052928, 157052928, 157052928, 157052928, 157052928, 157052928, 157052928, 157052928, 157052928, 157052928, 157052928, 157052928, 157052928, 157052928, 157052928, 157052928, 157052928, 157052928, 157052928, 157052928, 157052928, 157052928, 157052928, 157052928, 157052928, 157052928, 157052928]"
100,400,100,evenly_split,2,1744701327,979463,979463,tcp://127.0.0.1:33181,1161232384,545056013.4736842,"[156614656, 156614656, 156614656, 156614656, 156876800, 156876800, 156876800, 227119104, 227119104, 228970496, 228970496, 228970496, 277372928, 277372928, 275988480, 275988480, 293695488, 293695488, 293695488, 310714368, 310714368, 553529344, 553529344, 553529344, 878100480, 878100480, 934731776, 934731776, 934731776, 989261824, 989261824, 1045884928, 1045884928, 1045884928, 1102512128, 1102512128, 1161232384, 1161232384]"
100,400,100,evenly_split,2,1744701327,979463,979463,tcp://127.0.0.1:46577,157024256,156986314.10526314,"[156762112, 156762112, 156762112, 156762112, 156893184, 156893184, 156893184, 157024256, 157024256, 157024256, 157024256, 157024256, 157024256, 157024256, 157024256, 157024256, 157024256, 157024256, 157024256, 157024256, 157024256, 157024256, 157024256, 157024256, 157024256, 157024256, 157024256, 157024256, 157024256, 157024256, 157024256, 157024256, 157024256, 157024256, 157024256, 157024256, 157024256, 157024256]"
100,400,100,evenly_split,2,1744701381,200935,200935,tcp://127.0.0.1:44275,156782592,156724337.7777778,"[156389376, 156389376, 156389376, 156389376, 156389376, 156651520, 156651520, 156651520, 156651520, 156651520, 156782592, 156782592, 156782592, 156782592, 156782592, 156782592, 156782592, 156782592, 156782592, 156782592, 156782592, 156782592, 156782592, 156782592, 156782592, 156782592, 156782592, 156782592, 156782592, 156782592, 156782592, 156782592, 156782592, 156782592, 156782592, 156782592, 156782592, 156782592, 156782592, 156782592, 156782592, 156782592, 156782592, 156782592, 156782592]"
100,400,100,evenly_split,2,1744701381,200935,200935,tcp://127.0.0.1:44871,1195380736,554948016.3555555,"[156409856, 156409856, 156409856, 156409856, 156409856, 156672000, 156672000, 193302528, 193302528, 193302528, 227147776, 227147776, 243982336, 243982336, 243982336, 288993280, 288993280, 274714624, 274714624, 274714624, 289734656, 289734656, 277561344, 277561344, 277561344, 552992768, 552992768, 858718208, 858718208, 858718208, 904863744, 904863744, 953098240, 953098240, 1003438080, 1003438080, 1003438080, 1051672576, 1051672576, 1097809920, 1097809920, 1097809920, 1148149760, 1148149760, 1195380736]"
100,400,100,evenly_split,4,1744702007,345190,345190,tcp://127.0.0.1:33059,156246016,156218709.33333334,"[155983872, 155983872, 155983872, 155983872, 155983872, 156246016, 156246016, 156246016, 156246016, 156246016, 156246016, 156246016, 156246016, 156246016, 156246016, 156246016, 156246016, 156246016, 156246016, 156246016, 156246016, 156246016, 156246016, 156246016, 156246016, 156246016, 156246016, 156246016, 156246016, 156246016, 156246016, 156246016, 156246016, 156246016, 156246016, 156246016, 156246016, 156246016, 156246016, 156246016, 156246016, 156246016, 156246016, 156246016, 156246016, 156246016, 156246016, 156246016]"
