inlines,xlines,samples,chunking_mode,worker_count,timestamp,session_id,random_id,execution_time_sec,peak_memory_usage_bytes,avg_memory_usage_bytes,oom_or_failed
200,400,100,memaware,4,1744761494,739460,739460,28.284727096557617,476651520.0,272139544.06837606,False
200,400,100,memaware,4,1744761576,532411,532411,28.490987062454224,515706880.0,265449008.13675213,False
200,400,100,memaware,4,1744761663,749113,749113,32.73298668861389,472399872.0,273882848.969697,False
200,400,100,memaware,8,1744762675,302331,302331,39.5025897026062,440479744.0,249761255.6190476,False
200,400,100,memaware,8,1744762783,442088,442088,39.08878755569458,437919744.0,244447559.68,False
200,400,100,memaware,8,1744762899,801493,801493,33.45592975616455,446906368.0,249569897.14285713,False
200,400,200,auto,1,1744763032,211791,211791,26.586187839508057,4304375808.0,2355716532.4590163,False
200,400,200,auto,1,1744763108,669072,669072,25.25623321533203,4343529472.0,2361602014.1487603,False
200,400,200,auto,1,1744763179,791505,791505,25.752060890197754,4343193600.0,2404423430.243902,False
200,400,200,auto,2,1744763834,937988,937988,25.78165555000305,4351246336.0,1273743210.1463413,False
200,400,200,auto,2,1744763909,172740,172740,27.652772903442383,4357263360.0,1307112680.7272727,False
200,400,200,auto,2,1744763989,818767,818767,25.699346780776978,4354617344.0,1262209915.8709676,False
200,400,200,auto,4,,,,,,,True
200,400,200,auto,8,,,,,,,True
200,400,200,evenly_split,1,1744763294,313221,313221,25.04238533973694,4309843968.0,2346079866.710744,False
200,400,200,evenly_split,1,1744763365,490503,490503,25.386357307434082,4330393600.0,2351438606.5691056,False
200,400,200,evenly_split,1,1744763458,763072,763072,25.18535041809082,4355330048.0,2386038039.2727275,False
200,400,200,evenly_split,2,1744764110,598378,598378,27.366225719451904,4326731776.0,1257189970.076336,False
200,400,200,evenly_split,2,1744764191,189230,189230,25.554721355438232,4320444416.0,1268568836.1967213,False
200,400,200,evenly_split,2,1744764290,395677,395677,26.049295902252197,4322009088.0,1277290332.16,False
200,400,200,evenly_split,4,,,,,,,True
200,400,200,evenly_split,8,,,,,,,True
200,400,200,memaware,1,1744763565,808523,808523,29.544187307357788,2642092032.0,1483661456.225352,False
200,400,200,memaware,1,1744763641,531348,531348,26.786362409591675,2648211456.0,1430863488.0,False
200,400,200,memaware,1,1744763716,996320,996320,27.231892824172974,2661117952.0,1434815818.8307693,False
200,400,200,memaware,2,1744764399,919440,919440,33.03861689567566,2288926720.0,1215038560.6037736,False
200,400,200,memaware,2,1744764491,154715,154715,32.3372757434845,2291257344.0,1225568016.6233766,False
200,400,200,memaware,2,1744764571,876513,876513,29.31802988052368,2481197056.0,775630978.7234043,False
200,400,200,memaware,4,1744765635,644426,644426,31.918012857437134,2294964224.0,466578800.64,False
200,400,200,memaware,4,1744765729,682598,682598,34.98708486557007,2258903040.0,700164158.0606061,False
200,400,200,memaware,4,1744765820,728073,728073,35.74694871902466,2276327424.0,696835447.6686391,False
200,400,200,memaware,8,1744766833,30751,30751,74.5631332397461,488509440.0,280573649.9907834,False
200,400,200,memaware,8,1744766983,895926,895926,74.5894889831543,483192832.0,276948503.92523366,False
200,400,200,memaware,8,1744767131,113455,113455,75.2384421825409,482082816.0,277677362.28571427,False
200,400,300,auto,1,1744767306,674150,674150,39.89856171607971,6441218048.0,3616543865.1182795,False
200,400,300,auto,1,1744767393,943663,943663,35.88277745246887,6441230336.0,3624800895.2601156,False
200,400,300,auto,1,1744767472,601459,601459,36.55954957008362,6419341312.0,3578285963.6363635,False
200,400,300,auto,2,1744768259,533879,533879,40.66176724433899,6439743488.0,1935239903.179487,False
200,400,300,auto,2,1744768348,867327,867327,37.930580854415894,6469038080.0,1941112406.7322404,False
200,400,300,auto,2,1744768436,646959,646959,37.87441658973694,6472503296.0,1940075865.1049724,False
200,400,300,auto,4,,,,,,,True
200,400,300,auto,8,,,,,,,True
200,400,300,evenly_split,1,1744767588,779602,779602,37.477381467819214,6432956416.0,3593985052.287293,False
200,400,300,evenly_split,1,1744767680,862457,862457,36.486077308654785,6425767936.0,3602415732.3636365,False
200,400,300,evenly_split,1,1744767763,945082,945082,36.0187623500824,6426210304.0,3643146969.7471266,False
200,400,300,evenly_split,2,1744768569,925854,925854,38.0380916595459,6453194752.0,1915020853.15847,False
200,400,300,evenly_split,2,1744768659,534326,534326,38.1012237071991,6442917888.0,1929256599.912088,False
200,400,300,evenly_split,2,1744768747,228890,228890,38.23316717147827,6428028928.0,1916455393.2240436,False
200,400,300,evenly_split,4,,,,,,,True
200,400,300,evenly_split,8,,,,,,,True
200,400,300,memaware,1,1744767886,234511,234511,64.1220293045044,1237938176.0,849892929.0423453,False
200,400,300,memaware,1,1744768007,39711,39711,63.903302907943726,1239482368.0,852267424.3147541,False
200,400,300,memaware,1,1744768118,437440,437440,61.62555122375488,1220300800.0,864294675.1564626,False
200,400,300,memaware,2,1744768877,410768,410768,71.67883038520813,875057152.0,556287070.1958457,False
200,400,300,memaware,2,1744768998,342749,342749,72.02416324615479,830717952.0,558382405.1275964,False
200,400,300,memaware,2,1744769127,288291,288291,81.64490151405334,886136832.0,557129186.513089,False
200,400,300,memaware,4,1744770143,720838,720838,91.33626580238342,686379008.0,408910235.82608694,False
200,400,300,memaware,4,1744770297,601808,601808,78.73647975921631,726781952.0,380388885.98773,False
200,400,300,memaware,4,1744770439,44054,44054,79.49130630493164,668975104.0,399033696.7804878,False
200,400,300,memaware,8,1744771568,169286,169286,110.5117917060852,514215936.0,314870208.0,False
200,400,300,memaware,8,1744771747,794127,794127,97.37312173843384,543690752.0,296598270.29333335,False
200,400,300,memaware,8,1744771918,549042,549042,96.72667813301086,526376960.0,314832020.816609,False
200,400,400,auto,1,1744772123,151905,151905,48.89770770072937,8554971136.0,4877755035.629956,False
200,400,400,auto,1,1744772228,577142,577142,47.58932685852051,8537583616.0,4892198223.371179,False
200,400,400,auto,1,1744772329,553432,553432,47.461607933044434,8554196992.0,4911478658.245614,False
200,400,400,auto,2,,,,,,,True
200,400,400,auto,4,,,,,,,True
200,400,400,auto,8,,,,,,,True
200,400,400,evenly_split,1,1744772460,883153,883153,49.26852893829346,8571645952.0,4796091899.697479,False
200,400,400,evenly_split,1,1744772556,762988,762988,47.05022168159485,8536793088.0,4887246460.052863,False
200,400,400,evenly_split,1,1744772665,83993,83993,46.51792669296265,8544759808.0,4936149644.053812,False
200,400,400,evenly_split,2,,,,,,,True
200,400,400,evenly_split,4,,,,,,,True
200,400,400,evenly_split,8,,,,,,,True
200,400,400,memaware,1,1744772803,150692,150692,51.16533946990967,2951155712.0,1737132737.0491803,False
200,400,400,memaware,1,1744772901,629895,629895,51.61905264854431,2970570752.0,1753309365.6774194,False
200,400,400,memaware,1,1744773007,699518,699518,50.96003866195679,2943791104.0,1717349998.7591836,False
200,400,400,memaware,2,1744774417,48799,48799,55.724496841430664,2815418368.0,1241687059.17603,False
200,400,400,memaware,2,1744774529,825905,825905,62.06354546546936,2649120768.0,1277678702.7027028,False
200,400,400,memaware,2,1744774646,480445,480445,61.745365858078,2707030016.0,1302785923.0372882,False
200,400,400,memaware,4,1744775700,850585,850585,59.803343534469604,2509410304.0,952178207.8827839,False
200,400,400,memaware,4,1744775822,401167,401167,63.425140380859375,2470789120.0,929221528.5296167,False
200,400,400,memaware,4,1744775949,925261,925261,69.71396684646606,2486394880.0,878467722.4654088,False
200,400,400,memaware,8,1744777085,293331,293331,146.29413557052612,564092928.0,330373696.32160807,False
200,400,400,memaware,8,1744777308,767235,767235,145.9681692123413,639967232.0,339904256.63840395,False
200,400,400,memaware,8,1744777521,764138,764138,145.24502420425415,580132864.0,335773413.3861386,False
300,100,100,auto,1,1744777770,627775,627775,8.229982137680054,910544896.0,417980523.7894737,False
300,100,100,auto,1,1744777821,294056,294056,6.888394117355347,885571584.0,404965189.8181818,False
300,100,100,auto,1,1744777873,145794,145794,6.968913316726685,872497152.0,399000048.4848485,False
300,100,100,auto,2,1744778361,268232,268232,7.3545167446136475,887848960.0,281352426.05714285,False
300,100,100,auto,2,1744778417,655986,655986,7.483441114425659,871665664.0,273817658.5142857,False
300,100,100,auto,2,1744778475,950508,950508,7.746328353881836,910680064.0,282211705.2631579,False
300,100,100,auto,4,1744778997,715348,715348,8.359018087387085,906649600.0,224619366.4,False
300,100,100,auto,4,1744779059,944166,944166,7.087963581085205,920100864.0,220398320.94117647,False
300,100,100,auto,4,1744779120,513609,513609,8.397223472595215,902713344.0,224174080.0,False
300,100,100,auto,8,1744779675,500157,500157,9.729060173034668,920928256.0,191312917.78723404,False
300,100,100,auto,8,1744779751,656689,656689,9.803122282028198,912158720.0,192522629.56521738,False
300,100,100,auto,8,1744779830,454574,454574,8.097288846969604,882335744.0,189454664.2051282,False
300,100,100,evenly_split,1,1744777965,596580,596580,6.83661675453186,886304768.0,406782200.24242425,False
300,100,100,evenly_split,1,1744778017,702558,702558,7.799820899963379,908148736.0,398618516.2105263,False
300,100,100,evenly_split,1,1744778070,788087,788087,7.782081365585327,907493376.0,400171762.5263158,False
300,100,100,evenly_split,2,1744778566,78132,78132,8.257580280303955,904388608.0,291091482.25641024,False
300,100,100,evenly_split,2,1744778621,930343,930343,7.863102674484253,902164480.0,287697111.57894737,False
300,100,100,evenly_split,2,1744778679,226680,226680,7.371114253997803,885923840.0,277949001.14285713,False
300,100,100,evenly_split,4,1744779217,169453,169453,8.270536661148071,914444288.0,224423461.46341464,False
300,100,100,evenly_split,4,1744779279,496655,496655,7.131678104400635,920109056.0,218960866.74285713,False
300,100,100,evenly_split,4,1744779340,18114,18114,7.585208177566528,914636800.0,221127043.45945945,False
300,100,100,evenly_split,8,1744779938,342552,342552,8.055101156234741,903962624.0,188721808.41025642,False
300,100,100,evenly_split,8,1744780020,897127,897127,9.684097528457642,929067008.0,189580091.91489363,False
300,100,100,evenly_split,8,1744780123,673384,673384,8.20415711402893,906940416.0,190792297.02564102,False
300,100,100,memaware,1,1744778158,960261,960261,9.136582374572754,451137536.0,263364142.54545453,False
300,100,100,memaware,1,1744778211,271188,271188,9.308956861495972,486223872.0,272877795.5555556,False
300,100,100,memaware,1,1744778266,799812,799812,9.234665393829346,473010176.0,268774513.7777778,False
300,100,100,memaware,2,1744778774,800222,800222,10.298280000686646,433102848.0,229274394.12244898,False
300,100,100,memaware,2,1744778837,269121,269121,11.897203922271729,437841920.0,234130432.0,False
300,100,100,memaware,2,1744778900,422876,422876,12.132507801055908,428376064.0,244013020.07017544,False
300,100,100,memaware,4,1744779437,143802,143802,11.340052604675293,440082432.0,201537064.96,False
300,100,100,memaware,4,1744779504,349543,349543,11.635865211486816,427257856.0,200213504.0,False
300,100,100,memaware,4,1744779570,572655,572655,11.527886867523193,427724800.0,202426106.98039216,False
300,100,100,memaware,8,1744780260,826867,826867,12.802106618881226,427077632.0,179353344.0,False
300,100,100,memaware,8,1744780342,788790,788790,15.188807487487793,458485760.0,179946772.31746033,False
300,100,100,memaware,8,1744780428,556549,556549,15.156581163406372,432128000.0,179988015.26153845,False
300,100,200,auto,1,1744780614,466477,466477,12.151478290557861,1684938752.0,817101677.7142857,False
300,100,200,auto,1,1744780675,542743,542743,12.597630023956299,1705279488.0,850202282.6666666,False
300,100,200,auto,1,1744780757,173606,173606,11.63444209098816,1678569472.0,776453046.8571428,False
300,100,200,auto,2,1744781388,715163,715163,11.629290342330933,1686605824.0,489875456.0,False
300,100,200,auto,2,1744781447,782174,782174,11.703952074050903,1675747328.0,479160394.4727273,False
300,100,200,auto,2,1744781506,739142,739142,11.736437797546387,1679929344.0,486781790.31578946,False
300,100,200,auto,4,1744782106,710980,710980,12.741971731185913,1678995456.0,316941748.4590164,False
300,100,200,auto,4,1744782172,589000,589000,13.427871704101562,1731534848.0,322883760.0,False
300,100,200,auto,4,1744782244,307982,307982,13.217187404632568,1705000960.0,315495814.0952381,False
300,100,200,auto,8,1744782899,810689,810689,16.136704683303833,1693851648.0,248238746.94736844,False
300,100,200,auto,8,1744783000,218098,218098,16.25011968612671,1713709056.0,247077796.1025641,False
300,100,200,auto,8,1744783106,105856,105856,16.09883141517639,1688555520.0,248859358.3157895,False
300,100,200,evenly_split,1,1744780887,790817,790817,11.972951412200928,1702584320.0,818628069.0526316,False
300,100,200,evenly_split,1,1744780980,835321,835321,11.628641605377197,1685487616.0,787794106.1818181,False
300,100,200,evenly_split,1,1744781040,119861,119861,12.432406425476074,1709277184.0,830611729.0666667,False
300,100,200,evenly_split,2,1744781616,620183,620183,12.057464122772217,1694543872.0,498585779.64912283,False
300,100,200,evenly_split,2,1744781677,465584,465584,11.66527247428894,1677283328.0,483959379.7818182,False
300,100,200,evenly_split,2,1744781755,555104,555104,11.684815168380737,1679286272.0,481541920.58181816,False
300,100,200,evenly_split,4,1744782354,36806,36806,13.850335121154785,1690537984.0,332906113.9104477,False
300,100,200,evenly_split,4,1744782448,351382,351382,12.630637884140015,1695731712.0,327386982.4,False
300,100,200,evenly_split,4,1744782514,774826,774826,13.23003625869751,1679273984.0,333931454.984127,False
300,100,200,evenly_split,8,1744783240,592279,592279,16.399274587631226,1703231488.0,247472167.3846154,False
300,100,200,evenly_split,8,1744783324,121989,121989,16.335932970046997,1705226240.0,246056507.07692307,False
300,100,200,evenly_split,8,1744783414,918725,918725,16.492142915725708,1704742912.0,247441348.92307693,False
300,100,200,memaware,1,1744781147,419446,419446,19.684524536132812,602091520.0,364376322.69473684,False
300,100,200,memaware,1,1744781217,294164,294164,18.853330850601196,597409792.0,362642591.2888889,False
300,100,200,memaware,1,1744781282,272956,272956,18.56272006034851,597643264.0,354108680.6292135,False
300,100,200,memaware,2,1744781850,596950,596950,22.701412200927734,513359872.0,297166235.5140187,False
300,100,200,memaware,2,1744781921,363113,363113,22.448140621185303,518275072.0,293316067.01886797,False
300,100,200,memaware,2,1744781995,324342,324342,22.71033477783203,539000832.0,298864311.5471698,False
300,100,200,memaware,4,1744782615,554406,554406,24.49929165840149,465469440.0,246067717.0693069,False
300,100,200,memaware,4,1744782695,525174,525174,24.74097967147827,473096192.0,250916608.0,False
300,100,200,memaware,4,1744782781,99729,99729,24.514829635620117,467595264.0,255663600.4848485,False
300,100,200,memaware,8,1744783551,851993,851993,29.08838677406311,437399552.0,220228698.3529412,False
300,100,200,memaware,8,1744783648,11979,11979,29.39496350288391,432656384.0,233640928.6530612,False
300,100,200,memaware,8,1744783756,378782,378782,29.456351041793823,438349824.0,221177080.24242425,False
300,100,300,auto,1,1744783885,532694,532694,16.538912534713745,2464542720.0,1267295431.4805195,False
300,100,300,auto,1,1744783976,109066,109066,15.725616931915283,2503553024.0,1277106640.2133334,False
300,100,300,auto,1,1744784042,304976,304976,16.542197465896606,2459471872.0,1283969638.4,False
300,100,300,auto,2,1744784678,938237,938237,17.472572088241577,2502639616.0,755371316.433735,False
300,100,300,auto,2,1744784763,382412,382412,16.49055027961731,2475028480.0,707460966.4,False
300,100,300,auto,2,1744784826,276413,276413,16.412845849990845,2482892800.0,713907886.9873418,False
300,100,300,auto,4,1744785456,732701,732701,17.860538005828857,2501197824.0,437670745.30232555,False
300,100,300,auto,4,1744785528,880952,880952,17.192993879318237,2468646912.0,438297500.097561,False
300,100,300,auto,4,1744785604,923842,923842,18.637166738510132,2497748992.0,453003252.62222224,False
300,100,300,auto,8,,,,,,,True
300,100,300,evenly_split,1,1744784162,746790,746790,16.744667291641235,2499411968.0,1287670038.1234567,False
300,100,300,evenly_split,1,1744784266,431285,431285,15.587250471115112,2457395200.0,1252438348.108108,False
300,100,300,evenly_split,1,1744784325,970445,970445,16.75229001045227,2501246976.0,1308443281.382716,False
300,100,300,evenly_split,2,1744784928,88408,88408,17.311675786972046,2467676160.0,738878659.0476191,False
300,100,300,evenly_split,2,1744785012,425150,425150,15.786955833435059,2498174976.0,719901600.4266666,False
300,100,300,evenly_split,2,1744785075,964299,964299,16.81574296951294,2492780544.0,733347789.4320987,False
300,100,300,evenly_split,4,1744785730,891367,891367,17.169222831726074,2468491264.0,434949070.0487805,False
300,100,300,evenly_split,4,1744785805,969516,969516,17.460163354873657,2490986496.0,436254695.61904764,False
300,100,300,evenly_split,4,1744785878,176767,176767,17.602044820785522,2479595520.0,440450936.2891566,False
300,100,300,evenly_split,8,,,,,,,True
300,100,300,memaware,1,1744784425,37142,37142,28.404080152511597,690200576.0,429612017.1594203,False
300,100,300,memaware,1,1744784498,873228,873228,26.77164363861084,699031552.0,423787559.68992245,False
300,100,300,memaware,1,1744784571,180378,180378,26.538291454315186,702517248.0,424714748.03100777,False
300,100,300,memaware,2,1744785179,419996,419996,32.47597670555115,619991040.0,330664461.4736842,False
300,100,300,memaware,2,1744785260,724075,724075,30.356445789337158,623824896.0,320007341.07042253,False
300,100,300,memaware,2,1744785340,366227,366227,32.80953240394592,581537792.0,333866713.5163399,False
300,100,300,memaware,4,1744785984,818032,818032,36.05825638771057,496201728.0,286257521.7777778,False
300,100,300,memaware,4,1744786082,529112,529112,35.57310938835144,504786944.0,267940309.33333334,False
300,100,300,memaware,4,1744786180,888573,888573,35.800132751464844,490352640.0,266523075.13286713,False
300,100,300,memaware,8,1744787168,553102,553102,43.07596445083618,469852160.0,254601322.98507464,False
300,100,300,memaware,8,1744787281,22305,22305,43.38325786590576,445448192.0,248647518.31578946,False
300,100,300,memaware,8,1744787399,804558,804558,42.6106481552124,460738560.0,258539837.13432837,False
300,100,400,auto,1,1744787545,119209,119209,23.962265729904175,3275993088.0,1799441813.7358491,False
300,100,400,auto,1,1744787618,377541,377541,21.049062728881836,3293782016.0,1748451983.36,False
300,100,400,auto,1,1744787685,742248,742248,19.946266889572144,3240652800.0,1665434197.3333333,False
300,100,400,auto,2,1744788352,562208,562208,22.553545236587524,3238760448.0,962468816.1495328,False
300,100,400,auto,2,1744788427,104672,104672,20.66910147666931,3289104384.0,943355444.244898,False
300,100,400,auto,2,1744788503,4185,4185,22.591549396514893,3270283264.0,979038648.2242991,False
300,100,400,auto,4,1744789190,901902,901902,24.59698987007141,3292672000.0,576119712.542373,False
300,100,400,auto,4,1744789269,553553,553553,23.148633241653442,3256827904.0,563956447.4181818,False
300,100,400,auto,4,1744789355,483164,483164,22.524632453918457,3265089536.0,555449837.037037,False
300,100,400,auto,8,,,,,,,True
300,100,400,evenly_split,1,1744787791,503509,503509,19.974813222885132,3249434624.0,1688287081.0947368,False
300,100,400,evenly_split,1,1744787882,88449,88449,20.192984580993652,3279740928.0,1701367850.226804,False
300,100,400,evenly_split,1,1744787955,714822,714822,20.462435483932495,3247435776.0,1692405467.4285715,False
300,100,400,evenly_split,2,1744788645,342474,342474,20.979413986206055,3259486208.0,948397248.6336634,False
300,100,400,evenly_split,2,1744788715,293685,293685,20.3787784576416,3266076672.0,941700181.3333333,False
300,100,400,evenly_split,2,1744788783,589331,589331,20.864375114440918,3301539840.0,935658373.12,False
300,100,400,evenly_split,4,1744789485,241575,241575,22.69525980949402,3248889856.0,550753488.5925926,False
300,100,400,evenly_split,4,1744789577,751309,751309,22.495134830474854,3272916992.0,551656884.1481482,False
300,100,400,evenly_split,4,1744789664,120894,120894,22.509788274765015,3271622656.0,554306898.1132076,False
300,100,400,evenly_split,8,,,,,,,True
300,100,400,memaware,1,1744788053,145322,145322,32.2661657333374,773668864.0,503456483.92258066,False
300,100,400,memaware,1,1744788162,545909,545909,32.33003306388855,772317184.0,507648053.1948052,False
300,100,400,memaware,1,1744788238,30901,30901,34.97003984451294,775987200.0,500695677.7005988,False
300,100,400,memaware,2,1744788887,675376,675376,37.18977093696594,639905792.0,376697134.54545456,False
300,100,400,memaware,2,1744788980,872843,872843,37.4250373840332,636522496.0,383855063.7303371,False
300,100,400,memaware,2,1744789065,542622,542622,42.298975467681885,607580160.0,379472592.4020101,False
300,100,400,memaware,4,1744789799,816815,816815,47.5572829246521,549490688.0,315676518.134715,False
300,100,400,memaware,4,1744789910,455328,455328,40.949259996414185,531488768.0,303348452.89411765,False
300,100,400,memaware,4,1744790012,792745,792745,47.26346015930176,540168192.0,317512644.4021164,False
300,100,400,memaware,8,1744790989,71338,71338,56.25033450126648,471871488.0,262289905.02923977,False
300,100,400,memaware,8,1744791121,723548,723548,56.37953066825867,476585984.0,240337410.95953757,False
300,100,400,memaware,8,1744791253,223924,223924,56.76224708557129,461398016.0,262192506.1818182,False
300,200,100,auto,1,1744791410,684510,684510,12.071561574935913,1692962816.0,819142144.0,False
300,200,100,auto,1,1744791466,172915,172915,12.773420810699463,1693216768.0,830024604.9032258,False
300,200,100,auto,1,1744791524,369169,369169,11.595030069351196,1688788992.0,816564443.4285715,False
300,200,100,auto,2,1744792072,655335,655335,12.543164730072021,1713614848.0,512333555.4098361,False
300,200,100,auto,2,1744792132,47698,47698,11.720621585845947,1685700608.0,488465810.28571427,False
300,200,100,auto,2,1744792192,831722,831722,11.614957094192505,1686085632.0,489404342.85714287,False
300,200,100,auto,4,1744792806,885950,885950,13.917299747467041,1686364160.0,333206738.8235294,False
300,200,100,auto,4,1744792894,19561,19561,13.022010326385498,1702182912.0,332688317.9354839,False
300,200,100,auto,4,1744792959,790243,790243,12.284287452697754,1675988992.0,323668662.2372881,False
300,200,100,auto,8,1744793600,591160,591160,16.080291271209717,1692061696.0,248050090.66666666,False
300,200,100,auto,8,1744793687,19216,19216,16.906097173690796,1714233344.0,248338564.74074075,False
300,200,100,auto,8,1744793776,452618,452618,16.74027395248413,1713434624.0,249237484.55696204,False
300,200,100,evenly_split,1,1744791615,591009,591009,10.83607530593872,1720381440.0,830581624.754717,False
300,200,100,evenly_split,1,1744791671,356855,356855,11.849355936050415,1720279040.0,840700407.0175439,False
300,200,100,evenly_split,1,1744791727,491964,491964,12.388713836669922,1675452416.0,862457241.6,False
300,200,100,evenly_split,2,1744792290,96328,96328,13.051343441009521,1733103616.0,519945232.25396824,False
300,200,100,evenly_split,2,1744792352,469437,469437,11.531461238861084,1695932416.0,488496518.9818182,False
300,200,100,evenly_split,2,1744792416,470339,470339,11.729820251464844,1668984832.0,490055570.2857143,False
300,200,100,evenly_split,4,1744793087,619536,619536,11.836913585662842,1742811136.0,333754853.05263156,False
300,200,100,evenly_split,4,1744793154,89957,89957,12.310715436935425,1670553600.0,323354747.5862069,False
300,200,100,evenly_split,4,1744793222,51718,51718,12.453513622283936,1713057792.0,324325040.26229507,False
300,200,100,evenly_split,8,1744793908,172850,172850,16.154691219329834,1720045568.0,249472367.58974358,False
300,200,100,evenly_split,8,1744794001,111953,111953,16.095857620239258,1688166400.0,248208416.8205128,False
300,200,100,evenly_split,8,1744794115,850793,850793,16.195819854736328,1687781376.0,247817340.7179487,False
300,200,100,memaware,1,1744791846,180730,180730,16.674403429031372,566566912.0,355399030.63414633,False
300,200,100,memaware,1,1744791909,954780,954780,19.481560945510864,578260992.0,355745748.4255319,False
300,200,100,memaware,1,1744791973,250656,250656,18.717010736465454,592179200.0,352931119.82417583,False
300,200,100,memaware,2,1744792524,419588,419588,22.679284811019897,547512320.0,284441169.34579444,False
300,200,100,memaware,2,1744792607,801265,801265,22.727765560150146,506257408.0,293634029.037037,False
300,200,100,memaware,2,1744792702,390585,390585,19.552423238754272,532131840.0,288377420.2553191,False
300,200,100,memaware,4,1744793323,790903,790903,24.525166273117065,466182144.0,252313128.95999998,False
300,200,100,memaware,4,1744793402,425856,425856,24.914453506469727,443650048.0,259938816.0,False
300,200,100,memaware,4,1744793485,508950,508950,24.77116322517395,476622848.0,238082965.73584908,False
300,200,100,memaware,8,1744794265,984757,984757,24.846821308135986,430825472.0,208908901.27472526,False
300,200,100,memaware,8,1744794361,509466,509466,29.508015632629395,441901056.0,222112005.01960784,False
300,200,100,memaware,8,1744794469,49199,49199,25.20733880996704,431456256.0,232510350.22222224,False
300,200,200,auto,1,1744794595,966536,966536,21.779075860977173,3284332544.0,1732530013.7821782,False
300,200,200,auto,1,1744794677,80417,80417,21.275179147720337,3287216128.0,1758016283.3398058,False
300,200,200,auto,1,1744794747,897585,897585,20.50237488746643,3255459840.0,1728369308.7346938,False
300,200,200,auto,2,1744795454,543515,543515,22.704768180847168,3278643200.0,991012249.6,False
300,200,200,auto,2,1744795565,676001,676001,20.91264533996582,3275235328.0,952812067.4851484,False
300,200,200,auto,2,1744795638,575379,575379,20.52714204788208,3261034496.0,940393931.755102,False
300,200,200,auto,4,1744796333,182405,182405,22.909803867340088,3290779648.0,562723290.7636364,False
300,200,200,auto,4,1744796418,76695,76695,24.068765878677368,3276394496.0,579362450.9217391,False
300,200,200,auto,4,1744796516,161147,161147,22.78496265411377,3256942592.0,561262159.853211,False
300,200,200,auto,8,,,,,,,True
300,200,200,evenly_split,1,1744794879,93824,93824,20.246151447296143,3288596480.0,1716522036.7835052,False
300,200,200,evenly_split,1,1744795000,984038,984038,19.874406576156616,3272658944.0,1723048410.2736843,False
300,200,200,evenly_split,1,1744795071,423519,423519,20.610860347747803,3305758720.0,1751520183.5959597,False
300,200,200,evenly_split,2,1744795775,910624,910624,20.48765993118286,3263954944.0,943425763.5555556,False
300,200,200,evenly_split,2,1744795843,845201,845201,22.257746934890747,3329376256.0,951944450.3925234,False
300,200,200,evenly_split,2,1744795921,71061,71061,20.052894353866577,3268116480.0,944063829.3333334,False
300,200,200,evenly_split,4,1744796639,344037,344037,24.596803903579712,3265470464.0,575980821.6949153,False
300,200,200,evenly_split,4,1744796745,795521,795521,22.646002531051636,3271843840.0,557187588.6972477,False
300,200,200,evenly_split,4,1744796822,771065,771065,25.007267475128174,3271966720.0,578099991.6638656,False
300,200,200,evenly_split,8,,,,,,,True
300,200,200,memaware,1,1744795172,691508,691508,35.95192337036133,766521344.0,512206457.3410405,False
300,200,200,memaware,1,1744795256,129782,129782,36.19568991661072,760070144.0,512286861.2413793,False
300,200,200,memaware,1,1744795339,758217,758217,36.53899931907654,760639488.0,510278800.63276833,False
300,200,200,memaware,2,1744796024,332404,332404,40.98486113548279,655704064.0,387229958.56410253,False
300,200,200,memaware,2,1744796115,659560,659560,37.152958154678345,643149824.0,374793053.0909091,False
300,200,200,memaware,2,1744796209,954528,954528,41.12221050262451,633241600.0,382221966.51546395,False
300,200,200,memaware,4,1744796966,100751,100751,46.8979697227478,535851008.0,311623593.76842105,False
300,200,200,memaware,4,1744797076,273224,273224,46.56243968009949,539328512.0,295513242.1505376,False
300,200,200,memaware,4,1744797185,704196,704196,45.40487313270569,545656832.0,300703374.6885246,False
300,200,200,memaware,8,1744798152,922621,922621,56.962000131607056,494952448.0,247306470.95652175,False
300,200,200,memaware,8,1744798283,311605,311605,56.416306018829346,468205568.0,260783582.6745562,False
300,200,200,memaware,8,1744798415,321351,321351,56.77759623527527,487288832.0,268110557.96531793,False
300,200,300,auto,1,1744798573,1306,1306,31.348586082458496,4889980928.0,2744979790.367347,False
300,200,300,auto,1,1744798651,791657,791657,28.092841625213623,4870504448.0,2698580423.111111,False
300,200,300,auto,1,1744798726,209281,209281,28.365023612976074,4889927680.0,2681580001.882353,False
300,200,300,auto,2,1744799518,838986,838986,29.79378032684326,4844781568.0,1416903449.2394366,False
300,200,300,auto,2,1744799595,265404,265404,28.939552307128906,4889681920.0,1420691338.1294963,False
300,200,300,auto,2,1744799677,303050,303050,29.047654390335083,4872794112.0,1433240730.705036,False
300,200,300,auto,4,,,,,,,True
300,200,300,auto,8,,,,,,,True
300,200,300,evenly_split,1,1744798850,61331,61331,31.521309852600098,4861714432.0,2771516056.5827813,False
300,200,300,evenly_split,1,1744798954,448756,448756,27.943965911865234,4886040576.0,2679091138.8656716,False
300,200,300,evenly_split,1,1744799026,321715,321715,28.257121562957764,4838436864.0,2665419233.882353,False
300,200,300,evenly_split,2,1744799806,730056,730056,31.945685386657715,4870250496.0,1473355696.2077923,False
300,200,300,evenly_split,2,1744799909,546004,546004,29.043696641921997,4879282176.0,1412853185.381295,False
