,avg_peak_memory_usage
778,0.25608139038085936
316,0.28589630126953125
160,0.42005233764648436
1168,0.42006378173828124
4,0.12197341918945312
1341,0.4052116394042969
1467,2.610509490966797
148,0.211492919921875
1250,1.1504112243652345
241,0.151812744140625
616,0.4648582458496094
103,0.21886444091796875
1279,2.297534942626953
790,0.4051841735839844
1272,1.3589393615722656
1099,1.9845947265625
274,0.34540634155273436
1018,0.6437271118164063
1440,1.8953018188476562
157,0.3679618835449219
1036,0.4648956298828125
793,0.18171615600585939
724,0.5244422912597656
40,0.19640884399414063
946,1.2992271423339843
265,0.16683502197265626
1162,0.3159629821777344
820,0.3306755065917969
499,0.8894371032714844
985,0.19646682739257812
1497,0.5840202331542969
403,0.26348037719726564
919,0.8894294738769531
1461,1.8953262329101563
958,2.491524505615234
730,0.9413475036621094
163,0.4720649719238281
1090,1.180091094970703
151,0.2633964538574219
1386,0.8225570678710937
523,1.046015167236328
1320,2.610503387451172
568,1.1800796508789062
1509,2.4915016174316404
1374,1.0608650207519532
562,0.8224029541015625
508,0.37529296875
175,0.2860565185546875
145,0.15926742553710938
1033,0.2860565185546875
706,0.8225914001464844
757,1.2992233276367187
64,0.24112777709960936
940,0.7031326293945312
1362,0.5840347290039063
481,0.21848983764648439
829,0.6659889221191406
1314,1.7761489868164062
574,1.5377601623535155
1156,0.21158981323242188
880,1.2247756958007812
1234,1.3589492797851563
1030,1.1800849914550782
772,0.18178634643554686
925,1.410895538330078
448,0.5095420837402344
391,0.17401123046875
454,0.6436958312988281
1078,1.8952987670898438
298,0.40512771606445314
1117,1.671893310546875
262,0.4648887634277344
1359,0.46489410400390624
991,0.37526397705078124
643,0.732928466796875
1383,0.6437454223632812
364,0.3455192565917969
1518,3.921887969970703
61,0.21863327026367188
565,1.0012283325195312
214,0.22636566162109376
319,0.3751106262207031
811,0.6286880493164062
1045,1.0012321472167969
1292,1.5675392150878906
307,0.6286834716796875
